Date,Station Id,Station Name,Elevation (ft),Air_Max_C,Air_Min_C
Apr-00,574,Leavitt Lake,9617,17.4,-15.1
May-00,574,Leavitt Lake,9617,22.3,-17.4
Jun-00,574,Leavitt Lake,9617,26,-8.9
Jul-00,574,Leavitt Lake,9617,24.8,-11
Aug-00,574,Leavitt Lake,9617,24.4,-2.5
Sep-00,574,Leavitt Lake,9617,22.7,-7
Oct-00,574,Leavitt Lake,9617,15.8,-15.1
Nov-00,574,Leavitt Lake,9617,11.2,-18.7
Dec-00,574,Leavitt Lake,9617,9.5,-14.3
Jan-01,574,Leavitt Lake,9617,12.9,-19.8
Feb-01,574,Leavitt Lake,9617,11.5,-20.7
Mar-01,574,Leavitt Lake,9617,16,-17.5
Apr-01,574,Leavitt Lake,9617,15.7,-23.3
May-01,574,Leavitt Lake,9617,21.8,-18.2
Jun-01,574,Leavitt Lake,9617,21.1,-7.3
Jul-01,574,Leavitt Lake,9617,23.1,-4.6
Aug-01,574,Leavitt Lake,9617,24.3,-0.4
Sep-01,574,Leavitt Lake,9617,20.7,-2.9
Oct-01,574,Leavitt Lake,9617,19.2,-11.1
Nov-01,574,Leavitt Lake,9617,15,-16.3
Dec-01,574,Leavitt Lake,9617,5.5,-18.6
Jan-02,574,Leavitt Lake,9617,13.3,-21.7
Feb-02,574,Leavitt Lake,9617,12.2,-17.5
Mar-02,574,Leavitt Lake,9617,14.8,-21.4
Apr-02,574,Leavitt Lake,9617,16.5,-17
May-02,574,Leavitt Lake,9617,20.1,-15.4
Jun-02,574,Leavitt Lake,9617,23,-11.9
Jul-02,574,Leavitt Lake,9617,27.1,-3.9
Aug-02,574,Leavitt Lake,9617,25.9,-4.5
Sep-02,574,Leavitt Lake,9617,21.2,-10.9
Oct-02,574,Leavitt Lake,9617,16.8,-13.6
Nov-02,574,Leavitt Lake,9617,14.5,-13.3
Dec-02,574,Leavitt Lake,9617,7.5,-20.7
Jan-03,574,Leavitt Lake,9617,12.6,-10.5
Feb-03,574,Leavitt Lake,9617,8.6,-19.8
Mar-03,574,Leavitt Lake,9617,13,-18
Apr-03,574,Leavitt Lake,9617,10.8,-19
May-03,574,Leavitt Lake,9617,24.6,-14.1
Jun-03,574,Leavitt Lake,9617,23.7,-6.9
Jul-03,574,Leavitt Lake,9617,25.9,1.1
Aug-03,574,Leavitt Lake,9617,22.1,-2.9
Sep-03,574,Leavitt Lake,9617,21,-1.9
Oct-03,574,Leavitt Lake,9617,18.4,-11.4
Nov-03,574,Leavitt Lake,9617,12.4,-17.8
Dec-03,574,Leavitt Lake,9617,12.4,-18
Jan-04,574,Leavitt Lake,9617,8.8,-18.3
Feb-04,574,Leavitt Lake,9617,6.3,-15.1
Mar-04,574,Leavitt Lake,9617,18.2,-12.4
Apr-04,574,Leavitt Lake,9617,16.2,-11
May-04,574,Leavitt Lake,9617,17.2,-8.5
Jun-04,574,Leavitt Lake,9617,18.7,-7.6
Jul-04,574,Leavitt Lake,9617,22.3,1.3
Aug-04,574,Leavitt Lake,9617,23,-3.9
Sep-04,574,Leavitt Lake,9617,19.9,-8.5
Oct-04,574,Leavitt Lake,9617,17.2,-12.9
Nov-04,574,Leavitt Lake,9617,10.3,-20.3
Dec-04,574,Leavitt Lake,9617,10.8,-18.7
Jan-05,574,Leavitt Lake,9617,14.6,-16.6
Feb-05,574,Leavitt Lake,9617,9.8,-17.9
Mar-05,574,Leavitt Lake,9617,14.7,-15.9
Apr-05,574,Leavitt Lake,9617,14.2,-17.4
May-05,574,Leavitt Lake,9617,19.5,-13.3
Jun-05,574,Leavitt Lake,9617,21.5,-10.9
Jul-05,574,Leavitt Lake,9617,24.8,0.8
Aug-05,574,Leavitt Lake,9617,21.7,2.9
Sep-05,574,Leavitt Lake,9617,19.4,-2.7
Oct-05,574,Leavitt Lake,9617,16.7,-7.2
Nov-05,574,Leavitt Lake,9617,12.7,-14.2
Dec-05,574,Leavitt Lake,9617,10.3,-10.3
Jan-06,574,Leavitt Lake,9617,7.9,-14.3
Feb-06,574,Leavitt Lake,9617,12.4,-18
Mar-06,574,Leavitt Lake,9617,5.9,-16.9
Apr-06,574,Leavitt Lake,9617,14.6,-12.2
May-06,574,Leavitt Lake,9617,18.9,-7.6
Jun-06,574,Leavitt Lake,9617,24.2,-1.1
Jul-06,574,Leavitt Lake,9617,23.8,6.6
Aug-06,574,Leavitt Lake,9617,20,5.4
Sep-06,574,Leavitt Lake,9617,19.2,-5.2
Oct-06,574,Leavitt Lake,9617,13.6,-5.9
Nov-06,574,Leavitt Lake,9617,14.8,-15.4
Dec-06,574,Leavitt Lake,9617,9.9,-18.1
Jan-07,574,Leavitt Lake,9617,10.1,-26.4
Feb-07,574,Leavitt Lake,9617,12.6,-15
Mar-07,574,Leavitt Lake,9617,13.5,-12.8
Apr-07,574,Leavitt Lake,9617,14.4,-12.4
May-07,574,Leavitt Lake,9617,17.9,-8.7
Jun-07,574,Leavitt Lake,9617,19.2,-6.2
Jul-07,574,Leavitt Lake,9617,24.3,6
Aug-07,574,Leavitt Lake,9617,21.9,6.6
Sep-07,574,Leavitt Lake,9617,19.3,-3.3
Oct-07,574,Leavitt Lake,9617,18.6,-9
Nov-07,574,Leavitt Lake,9617,13,-12.9
Dec-07,574,Leavitt Lake,9617,8.3,-17.9
Jan-08,574,Leavitt Lake,9617,9.9,-14.9
Feb-08,574,Leavitt Lake,9617,12.7,-15.3
Mar-08,574,Leavitt Lake,9617,11.2,-13.2
Apr-08,574,Leavitt Lake,9617,11.7,-11.4
May-08,574,Leavitt Lake,9617,20.2,-8.9
Jun-08,574,Leavitt Lake,9617,19.1,-2.5
Jul-08,574,Leavitt Lake,9617,21.9,8.6
Aug-08,574,Leavitt Lake,9617,23.2,4.9
Sep-08,574,Leavitt Lake,9617,20.4,-2
Oct-08,574,Leavitt Lake,9617,16.5,-12.4
Nov-08,574,Leavitt Lake,9617,15.8,-9.2
Dec-08,574,Leavitt Lake,9617,13.1,-18
Jan-09,574,Leavitt Lake,9617,9.2,-16.3
Feb-09,574,Leavitt Lake,9617,10.8,-16.8
Mar-09,574,Leavitt Lake,9617,9.4,-14.9
Apr-09,574,Leavitt Lake,9617,15.6,-15.6
May-09,574,Leavitt Lake,9617,18.3,-0.9
Jun-09,574,Leavitt Lake,9617,20.4,-1.7
Jul-09,574,Leavitt Lake,9617,23.6,5.2
Aug-09,574,Leavitt Lake,9617,23.1,0.7
Sep-09,574,Leavitt Lake,9617,20.7,-6.5
Oct-09,574,Leavitt Lake,9617,14.7,-12.4
Nov-09,574,Leavitt Lake,9617,16,-10.4
Dec-09,574,Leavitt Lake,9617,9.8,-17.8
Jan-10,574,Leavitt Lake,9617,9.4,-11.7
Feb-10,574,Leavitt Lake,9617,9.1,-13.9
Mar-10,574,Leavitt Lake,9617,12.9,-15.4
Apr-10,574,Leavitt Lake,9617,12.5,-13.4
May-10,574,Leavitt Lake,9617,11.6,-11.3
Jun-10,574,Leavitt Lake,9617,20,-1.9
Jul-10,574,Leavitt Lake,9617,22.1,2.2
Aug-10,574,Leavitt Lake,9617,22.4,-0.2
Sep-10,574,Leavitt Lake,9617,22,-1.2
Oct-10,574,Leavitt Lake,9617,18,-8
Nov-10,574,Leavitt Lake,9617,15.4,-15.3
Dec-10,574,Leavitt Lake,9617,11,-18.7
Jan-11,574,Leavitt Lake,9617,11.8,-11.2
Feb-11,574,Leavitt Lake,9617,6.3,-17.9
Mar-11,574,Leavitt Lake,9617,16.2,-11.6
Apr-11,574,Leavitt Lake,9617,13.3,-17.2
May-11,574,Leavitt Lake,9617,14.8,-9.9
Jun-11,574,Leavitt Lake,9617,19.8,-6.9
Jul-11,574,Leavitt Lake,9617,21.2,4
Aug-11,574,Leavitt Lake,9617,19.9,7.2
Sep-11,574,Leavitt Lake,9617,18.5,4.5
Oct-11,574,Leavitt Lake,9617,16.4,-7.8
Nov-11,574,Leavitt Lake,9617,11,-12.5
Dec-11,574,Leavitt Lake,9617,9.3,-15.7
Jan-12,574,Leavitt Lake,9617,10.9,-10.9
Feb-12,574,Leavitt Lake,9617,10.7,-13.9
Mar-12,574,Leavitt Lake,9617,12.1,-18.3
Apr-12,574,Leavitt Lake,9617,14.6,-13.8
May-12,574,Leavitt Lake,9617,18.7,-7.3
Jun-12,574,Leavitt Lake,9617,21.1,-7
Jul-12,574,Leavitt Lake,9617,22.1,5.9
Aug-12,574,Leavitt Lake,9617,22.3,7.8
Sep-12,574,Leavitt Lake,9617,19,3.4
Oct-12,574,Leavitt Lake,9617,18.2,-7
Nov-12,574,Leavitt Lake,9617,14.3,-13.6
Dec-12,574,Leavitt Lake,9617,5.7,-18.3
Jan-13,574,Leavitt Lake,9617,9.3,-20
Feb-13,574,Leavitt Lake,9617,9.6,-15.3
Mar-13,574,Leavitt Lake,9617,13.4,-8.9
Apr-13,574,Leavitt Lake,9617,14.5,-11.5
May-13,574,Leavitt Lake,9617,16.3,-5.4
Jun-13,574,Leavitt Lake,9617,23.5,0.2
Jul-13,574,Leavitt Lake,9617,24.7,8.4
Aug-13,574,Leavitt Lake,9617,20.4,5.4
Sep-13,574,Leavitt Lake,9617,18.5,-5.8
Oct-13,574,Leavitt Lake,9617,17.2,-7.5
Nov-13,574,Leavitt Lake,9617,14.5,-13.5
Dec-13,574,Leavitt Lake,9617,12.6,-19
Jan-14,574,Leavitt Lake,9617,10.6,-12.5
Feb-14,574,Leavitt Lake,9617,9.3,-15.2
Mar-14,574,Leavitt Lake,9617,12.3,-11.5
Apr-14,574,Leavitt Lake,9617,12.9,-12.5
May-14,574,Leavitt Lake,9617,17.1,-8
Jun-14,574,Leavitt Lake,9617,23.8,-1.1
Jul-14,574,Leavitt Lake,9617,24.5,7.8
Aug-14,574,Leavitt Lake,9617,19.6,5
Sep-14,574,Leavitt Lake,9617,20.9,-1.3
Oct-14,574,Leavitt Lake,9617,18.6,-2.3
Nov-14,574,Leavitt Lake,9617,15.1,-11.3
Dec-14,574,Leavitt Lake,9617,11,-20.6
Jan-15,574,Leavitt Lake,9617,12.1,-10.4
Feb-15,574,Leavitt Lake,9617,14.4,-14.2
Oct-88,575,Leavitt Meadows,7198,0,0
Nov-88,575,Leavitt Meadows,7198,0,0
Dec-88,575,Leavitt Meadows,7198,0,0
Jan-89,575,Leavitt Meadows,7198,0,0
Feb-89,575,Leavitt Meadows,7198,0,0
Mar-89,575,Leavitt Meadows,7198,0,0
Apr-89,575,Leavitt Meadows,7198,0,0
May-89,575,Leavitt Meadows,7198,0,0
Jun-89,575,Leavitt Meadows,7198,0,0
Jul-89,575,Leavitt Meadows,7198,0,0
Aug-89,575,Leavitt Meadows,7198,,-3.2
Sep-89,575,Leavitt Meadows,7198,26.2,-2.4
Oct-89,575,Leavitt Meadows,7198,24.7,-12.7
Nov-89,575,Leavitt Meadows,7198,154,-63
Dec-89,575,Leavitt Meadows,7198,16.4,-18.1
Jan-90,575,Leavitt Meadows,7198,15.2,-23.9
Feb-90,575,Leavitt Meadows,7198,15.4,-26.4
Mar-90,575,Leavitt Meadows,7198,16.7,-18.1
Apr-90,575,Leavitt Meadows,7198,22.5,-6.8
May-90,575,Leavitt Meadows,7198,22.7,-6.6
Jun-90,575,Leavitt Meadows,7198,25.7,-6.4
Jul-90,575,Leavitt Meadows,7198,28.4,-2.2
Aug-90,575,Leavitt Meadows,7198,29.6,-4.3
Sep-90,575,Leavitt Meadows,7198,26.5,-5.1
Oct-90,575,Leavitt Meadows,7198,23.9,-13.5
Nov-90,575,Leavitt Meadows,7198,21.6,-21.5
Dec-90,575,Leavitt Meadows,7198,16.3,-31.5
Jan-91,575,Leavitt Meadows,7198,13.4,-18.1
Feb-91,575,Leavitt Meadows,7198,14.9,-14.2
Mar-91,575,Leavitt Meadows,7198,10.9,-22.5
Apr-91,575,Leavitt Meadows,7198,16.8,-16.5
May-91,575,Leavitt Meadows,7198,18.2,-10.5
Jun-91,575,Leavitt Meadows,7198,24.1,-5.5
Jul-91,575,Leavitt Meadows,7198,28.6,-0.2
Aug-91,575,Leavitt Meadows,7198,27.1,-3.6
Sep-91,575,Leavitt Meadows,7198,26.9,-5.3
Oct-91,575,Leavitt Meadows,7198,26,-17.7
Nov-91,575,Leavitt Meadows,7198,19.8,-19.9
Dec-91,575,Leavitt Meadows,7198,13.4,-20.5
Jan-92,575,Leavitt Meadows,7198,14.6,-21.2
Feb-92,575,Leavitt Meadows,7198,18.6,-16.9
Mar-92,575,Leavitt Meadows,7198,15.3,-12
Apr-92,575,Leavitt Meadows,7198,23.9,-7.4
May-92,575,Leavitt Meadows,7198,24.6,-7.3
Jun-92,575,Leavitt Meadows,7198,27.1,-9.9
Jul-92,575,Leavitt Meadows,7198,29.2,-3
Aug-92,575,Leavitt Meadows,7198,30.7,-3.5
Sep-92,575,Leavitt Meadows,7198,28.2,-4.9
Oct-92,575,Leavitt Meadows,7198,25.5,-6.7
Nov-92,575,Leavitt Meadows,7198,18.7,-16.1
Dec-92,575,Leavitt Meadows,7198,14.3,-26.6
Jan-93,575,Leavitt Meadows,7198,12.2,-29.8
Feb-93,575,Leavitt Meadows,7198,10,-21.5
Mar-93,575,Leavitt Meadows,7198,14.9,-20.6
Apr-93,575,Leavitt Meadows,7198,18.3,-15.3
May-93,575,Leavitt Meadows,7198,20.2,-14.6
Jun-93,575,Leavitt Meadows,7198,23.5,-8.5
Jul-93,575,Leavitt Meadows,7198,28.9,-3.3
Aug-93,575,Leavitt Meadows,7198,29.9,-2.3
Sep-93,575,Leavitt Meadows,7198,28.1,-6.3
Oct-93,575,Leavitt Meadows,7198,,
Nov-93,575,Leavitt Meadows,7198,19.4,-19.4
Dec-93,575,Leavitt Meadows,7198,11.4,-21.1
Jan-94,575,Leavitt Meadows,7198,15.7,-21.4
Feb-94,575,Leavitt Meadows,7198,11.6,-24.4
Mar-94,575,Leavitt Meadows,7198,19.8,-15
Apr-94,575,Leavitt Meadows,7198,18.6,-10.6
May-94,575,Leavitt Meadows,7198,21.3,-6.5
Jun-94,575,Leavitt Meadows,7198,25.4,-3.9
Jul-94,575,Leavitt Meadows,7198,30.9,-1.1
Aug-94,575,Leavitt Meadows,7198,30.3,0.2
Sep-94,575,Leavitt Meadows,7198,26.6,-2.8
Oct-94,575,Leavitt Meadows,7198,22.4,-10.8
Nov-94,575,Leavitt Meadows,7198,13,-22.7
Dec-94,575,Leavitt Meadows,7198,12.9,-20.5
Jan-95,575,Leavitt Meadows,7198,15,-20.8
Feb-95,575,Leavitt Meadows,7198,18.8,-20.4
Mar-95,575,Leavitt Meadows,7198,15.3,-21.5
Apr-95,575,Leavitt Meadows,7198,18.2,-16.6
May-95,575,Leavitt Meadows,7198,19.5,-5.7
Jun-95,575,Leavitt Meadows,7198,26.8,-6.8
Jul-95,575,Leavitt Meadows,7198,27.3,-2.2
Aug-95,575,Leavitt Meadows,7198,28.5,-1.9
Sep-95,575,Leavitt Meadows,7198,28,-4.4
Oct-95,575,Leavitt Meadows,7198,26,-9.6
Nov-95,575,Leavitt Meadows,7198,20.7,-11.1
Dec-95,575,Leavitt Meadows,7198,13.1,-18.6
Jan-96,575,Leavitt Meadows,7198,16.7,-20.4
Feb-96,575,Leavitt Meadows,7198,17.4,-21
Mar-96,575,Leavitt Meadows,7198,17.6,-20.9
Apr-96,575,Leavitt Meadows,7198,21.6,-9.9
May-96,575,Leavitt Meadows,7198,24.4,-5.4
Jun-96,575,Leavitt Meadows,7198,27.2,-4.2
Jul-96,575,Leavitt Meadows,7198,31,1.7
Aug-96,575,Leavitt Meadows,7198,29.9,0.3
Sep-96,575,Leavitt Meadows,7198,26.8,-5.7
Oct-96,575,Leavitt Meadows,7198,28.2,-12.9
Nov-96,575,Leavitt Meadows,7198,19.8,-14.6
Dec-96,575,Leavitt Meadows,7198,10.4,-14.8
Jan-97,575,Leavitt Meadows,7198,15.4,-27.1
Feb-97,575,Leavitt Meadows,7198,13.2,-20.8
Mar-97,575,Leavitt Meadows,7198,19.2,-15.4
Apr-97,575,Leavitt Meadows,7198,19.3,-11
May-97,575,Leavitt Meadows,7198,23.9,-5.2
Jun-97,575,Leavitt Meadows,7198,24.4,-2.7
Jul-97,575,Leavitt Meadows,7198,27.7,-5
Aug-97,575,Leavitt Meadows,7198,30.8,0.6
Sep-97,575,Leavitt Meadows,7198,25.9,-3.4
Oct-97,575,Leavitt Meadows,7198,26.7,-11.9
Nov-97,575,Leavitt Meadows,7198,21.7,-14
Dec-97,575,Leavitt Meadows,7198,10.8,-21.7
Jan-98,575,Leavitt Meadows,7198,10.9,-22.7
Feb-98,575,Leavitt Meadows,7198,11.5,-22.4
Mar-98,575,Leavitt Meadows,7198,16,-24.2
Apr-98,575,Leavitt Meadows,7198,19.6,-15.4
May-98,575,Leavitt Meadows,7198,19.2,-6.8
Jun-98,575,Leavitt Meadows,7198,22.6,-3.8
Jul-98,575,Leavitt Meadows,7198,30.8,-0.9
Aug-98,575,Leavitt Meadows,7198,31.5,0.2
Sep-98,575,Leavitt Meadows,7198,27.5,-3
Oct-98,575,Leavitt Meadows,7198,20,-11.9
Nov-98,575,Leavitt Meadows,7198,16,-14.8
Dec-98,575,Leavitt Meadows,7198,15.1,-25.3
Jan-99,575,Leavitt Meadows,7198,15.1,-19.5
Feb-99,575,Leavitt Meadows,7198,12.5,-22.8
Mar-99,575,Leavitt Meadows,7198,14.5,-18.3
Apr-99,575,Leavitt Meadows,7198,17,-18.8
May-99,575,Leavitt Meadows,7198,23.1,-8.7
Jun-99,575,Leavitt Meadows,7198,27.9,-5.3
Jul-99,575,Leavitt Meadows,7198,29.2,1
Aug-99,575,Leavitt Meadows,7198,27.1,-0.7
Sep-99,575,Leavitt Meadows,7198,27.7,-3.6
Oct-99,575,Leavitt Meadows,7198,25.2,-8.2
Nov-99,575,Leavitt Meadows,7198,21.3,-14.2
Dec-99,575,Leavitt Meadows,7198,15.9,-14.8
Jan-00,575,Leavitt Meadows,7198,12,-16.8
Feb-00,575,Leavitt Meadows,7198,19.9,-18
Mar-00,575,Leavitt Meadows,7198,19,-17.6
Apr-00,575,Leavitt Meadows,7198,22.4,-7.7
May-00,575,Leavitt Meadows,7198,26.9,-11.5
Jun-00,575,Leavitt Meadows,7198,29.8,-3.8
Jul-00,575,Leavitt Meadows,7198,31.7,-1.3
Aug-00,575,Leavitt Meadows,7198,29.4,0.8
Sep-00,575,Leavitt Meadows,7198,27.8,-4.9
Oct-00,575,Leavitt Meadows,7198,24.1,-9.5
Nov-00,575,Leavitt Meadows,7198,15.6,-17.7
Dec-00,575,Leavitt Meadows,7198,16.4,-13.5
Jan-01,575,Leavitt Meadows,7198,17.4,-24.1
Feb-01,575,Leavitt Meadows,7198,17.9,-22.1
Mar-01,575,Leavitt Meadows,7198,21.9,-21.8
Apr-01,575,Leavitt Meadows,7198,20.3,-16.6
May-01,575,Leavitt Meadows,7198,26.6,-6.8
Jun-01,575,Leavitt Meadows,7198,28.7,-4.1
Jul-01,575,Leavitt Meadows,7198,30.3,1.5
Aug-01,575,Leavitt Meadows,7198,31.1,2.9
Sep-01,575,Leavitt Meadows,7198,27.9,-1.3
Oct-01,575,Leavitt Meadows,7198,26.1,-6.9
Nov-01,575,Leavitt Meadows,7198,18.6,-16.3
Dec-01,575,Leavitt Meadows,7198,12.3,-20.3
Jan-02,575,Leavitt Meadows,7198,,
Feb-02,575,Leavitt Meadows,7198,18.6,-17.8
Mar-02,575,Leavitt Meadows,7198,21.6,-17.9
Apr-02,575,Leavitt Meadows,7198,21,-11
May-02,575,Leavitt Meadows,7198,25.6,-9.3
Jun-02,575,Leavitt Meadows,7198,29.6,-4.2
Jul-02,575,Leavitt Meadows,7198,34,3.5
Aug-02,575,Leavitt Meadows,7198,31.8,-2
Sep-02,575,Leavitt Meadows,7198,28.9,-2.4
Oct-02,575,Leavitt Meadows,7198,23.4,-9.4
Nov-02,575,Leavitt Meadows,7198,17.9,-15.9
Dec-02,575,Leavitt Meadows,7198,13,-24.3
Jan-03,575,Leavitt Meadows,7198,17.9,-17.1
Feb-03,575,Leavitt Meadows,7198,14,-19
Mar-03,575,Leavitt Meadows,7198,17.9,-15.7
Apr-03,575,Leavitt Meadows,7198,16,-17.1
May-03,575,Leavitt Meadows,7198,27.9,-8.7
Jun-03,575,Leavitt Meadows,7198,28,-1.5
Jul-03,575,Leavitt Meadows,7198,31.6,1.4
Aug-03,575,Leavitt Meadows,7198,29.8,2.5
Sep-03,575,Leavitt Meadows,7198,28.8,-3.3
Oct-03,575,Leavitt Meadows,7198,26.6,-8.5
Nov-03,575,Leavitt Meadows,7198,17.8,-18.8
Dec-03,575,Leavitt Meadows,7198,17,-23.2
Jan-04,575,Leavitt Meadows,7198,16.2,-26
Feb-04,575,Leavitt Meadows,7198,12.1,-20.8
Mar-04,575,Leavitt Meadows,7198,25.5,-12.4
Apr-04,575,Leavitt Meadows,7198,21.2,-6.4
May-04,575,Leavitt Meadows,7198,23.2,-6
Jun-04,575,Leavitt Meadows,7198,25.3,-3.2
Jul-04,575,Leavitt Meadows,7198,28.9,1.4
Aug-04,575,Leavitt Meadows,7198,30.7,-0.3
Sep-04,575,Leavitt Meadows,7198,27.8,-7.7
Oct-04,575,Leavitt Meadows,7198,25.9,-15.5
Nov-04,575,Leavitt Meadows,7198,18.1,-24.5
Dec-04,575,Leavitt Meadows,7198,18.4,-19.6
Jan-05,575,Leavitt Meadows,7198,20.9,-20.1
Feb-05,575,Leavitt Meadows,7198,13.7,-18.1
Mar-05,575,Leavitt Meadows,7198,20.8,-13.5
Apr-05,575,Leavitt Meadows,7198,19.8,-13.3
May-05,575,Leavitt Meadows,7198,25.9,-10
Jun-05,575,Leavitt Meadows,7198,26.8,-4.2
Jul-05,575,Leavitt Meadows,7198,31.4,2.2
Aug-05,575,Leavitt Meadows,7198,28.8,-0.6
Sep-05,575,Leavitt Meadows,7198,27.8,-5.1
Oct-05,575,Leavitt Meadows,7198,26,-8.7
Nov-05,575,Leavitt Meadows,7198,19.2,-15.4
Dec-05,575,Leavitt Meadows,7198,16.9,-17.5
Jan-06,575,Leavitt Meadows,7198,17,-20.9
Feb-06,575,Leavitt Meadows,7198,19.3,-20.4
Mar-06,575,Leavitt Meadows,7198,15.4,-19.4
Apr-06,575,Leavitt Meadows,7198,21.8,-13.7
May-06,575,Leavitt Meadows,7198,27.3,-7.6
Jun-06,575,Leavitt Meadows,7198,31.9,-1.6
Jul-06,575,Leavitt Meadows,7198,33.7,1.6
Aug-06,575,Leavitt Meadows,7198,29.2,-1.4
Sep-06,575,Leavitt Meadows,7198,28.4,-7.8
Oct-06,575,Leavitt Meadows,7198,22.7,-10.8
Nov-06,575,Leavitt Meadows,7198,,
Dec-06,575,Leavitt Meadows,7198,18.4,-21.8
Jan-07,575,Leavitt Meadows,7198,17.5,-28
Feb-07,575,Leavitt Meadows,7198,19.2,-19
Mar-07,575,Leavitt Meadows,7198,21.4,-19.3
Apr-07,575,Leavitt Meadows,7198,22.6,-11.5
May-07,575,Leavitt Meadows,7198,27,-8.2
Jun-07,575,Leavitt Meadows,7198,28.3,-7.3
Jul-07,575,Leavitt Meadows,7198,34.6,3.1
Aug-07,575,Leavitt Meadows,7198,30.1,4.2
Sep-07,575,Leavitt Meadows,7198,26.9,-3.1
Oct-07,575,Leavitt Meadows,7198,25.5,-9
Nov-07,575,Leavitt Meadows,7198,19.4,-14.4
Dec-07,575,Leavitt Meadows,7198,15,-19.8
Jan-08,575,Leavitt Meadows,7198,16.9,-18.3
Feb-08,575,Leavitt Meadows,7198,17.7,-22.7
Mar-08,575,Leavitt Meadows,7198,17.7,-15
Apr-08,575,Leavitt Meadows,7198,18.3,-7.6
May-08,575,Leavitt Meadows,7198,26.6,-6.7
Jun-08,575,Leavitt Meadows,7198,25.5,-2.7
Jul-08,575,Leavitt Meadows,7198,28.6,3.3
Aug-08,575,Leavitt Meadows,7198,29.9,4.4
Sep-08,575,Leavitt Meadows,7198,26.9,-2.3
Oct-08,575,Leavitt Meadows,7198,23.7,-10.6
Nov-08,575,Leavitt Meadows,7198,20,-10.2
Dec-08,575,Leavitt Meadows,7198,18.6,-20.4
Jan-09,575,Leavitt Meadows,7198,17.1,-21.5
Feb-09,575,Leavitt Meadows,7198,18.7,-22.3
Mar-09,575,Leavitt Meadows,7198,16,-17.3
Apr-09,575,Leavitt Meadows,7198,21.3,-12.4
May-09,575,Leavitt Meadows,7198,24.8,-1.4
Jun-09,575,Leavitt Meadows,7198,26.8,0.1
Jul-09,575,Leavitt Meadows,7198,28.9,2.3
Aug-09,575,Leavitt Meadows,7198,28.8,0.5
Sep-09,575,Leavitt Meadows,7198,27.6,-5.2
Oct-09,575,Leavitt Meadows,7198,21,-10.9
Nov-09,575,Leavitt Meadows,7198,22.6,-15.7
Dec-09,575,Leavitt Meadows,7198,13.6,-22.4
Jan-10,575,Leavitt Meadows,7198,12.8,-18.1
Feb-10,575,Leavitt Meadows,7198,14.2,-14.9
Mar-10,575,Leavitt Meadows,7198,16.6,-16.5
Apr-10,575,Leavitt Meadows,7198,18.7,-16.5
May-10,575,Leavitt Meadows,7198,17.5,-5.7
Jun-10,575,Leavitt Meadows,7198,26.5,-1.7
Jul-10,575,Leavitt Meadows,7198,28.8,2.1
Aug-10,575,Leavitt Meadows,7198,29.3,-1
Sep-10,575,Leavitt Meadows,7198,28.5,-1.7
Oct-10,575,Leavitt Meadows,7198,25.6,-8.1
Nov-10,575,Leavitt Meadows,7198,23,-22.3
Dec-10,575,Leavitt Meadows,7198,17.7,-23.3
Jan-11,575,Leavitt Meadows,7198,17.4,-19.6
Feb-11,575,Leavitt Meadows,7198,13.9,-21.4
Mar-11,575,Leavitt Meadows,7198,23.9,-13.8
Apr-11,575,Leavitt Meadows,7198,20.8,-17.5
May-11,575,Leavitt Meadows,7198,19,-7
Jun-11,575,Leavitt Meadows,7198,25.5,-3.6
Jul-11,575,Leavitt Meadows,7198,27.8,2.7
Aug-11,575,Leavitt Meadows,7198,27.3,3.3
Sep-11,575,Leavitt Meadows,7198,25.7,0.5
Oct-11,575,Leavitt Meadows,7198,23.3,-7.7
Nov-11,575,Leavitt Meadows,7198,17.8,-15
Dec-11,575,Leavitt Meadows,7198,15.6,-18.3
Jan-12,575,Leavitt Meadows,7198,16.8,-14.3
Feb-12,575,Leavitt Meadows,7198,16.3,-15.6
Mar-12,575,Leavitt Meadows,7198,15.6,-17
Apr-12,575,Leavitt Meadows,7198,21.5,-13.9
May-12,575,Leavitt Meadows,7198,24.9,-4.5
Jun-12,575,Leavitt Meadows,7198,27.7,-3.2
Jul-12,575,Leavitt Meadows,7198,29.2,4
Aug-12,575,Leavitt Meadows,7198,29.8,3.2
Sep-12,575,Leavitt Meadows,7198,26.4,1.5
Oct-12,575,Leavitt Meadows,7198,26.2,-4.6
Nov-12,575,Leavitt Meadows,7198,21.7,-17
Dec-12,575,Leavitt Meadows,7198,11.6,-23.8
Jan-13,575,Leavitt Meadows,7198,16.3,-27.6
Feb-13,575,Leavitt Meadows,7198,14.9,-15
Mar-13,575,Leavitt Meadows,7198,19.6,-12.4
Apr-13,575,Leavitt Meadows,7198,21.3,-8.4
May-13,575,Leavitt Meadows,7198,23.3,-4.2
Jun-13,575,Leavitt Meadows,7198,29.9,-2.1
Jul-13,575,Leavitt Meadows,7198,31.5,4.9
Aug-13,575,Leavitt Meadows,7198,27.4,0.7
Sep-13,575,Leavitt Meadows,7198,25.4,-3.7
Oct-13,575,Leavitt Meadows,7198,24.2,-8.7
Nov-13,575,Leavitt Meadows,7198,20,-11.5
Dec-13,575,Leavitt Meadows,7198,19,-26.4
Jan-14,575,Leavitt Meadows,7198,15.6,-11.1
Feb-14,575,Leavitt Meadows,7198,14.7,-17.4
