system:index,ID,max,mean,median,source,stdDev,.geo
2_20140117_18,UCDSNM014503,0.9457606673240662,0.5576298569622613,0.578404575586319,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.23567403179412277,
2_20140117_10,UCDSNM011455,0.9073700308799744,0.8467003282691751,0.8777332305908203,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.07597048282284105,
2_20140117_9,UCDSNM011447,0.9090858697891235,0.7907998164494833,0.853073239326477,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.14033218200372738,
2_20140117_11,UCDSNM011536,0.9232950210571289,0.7683298878726506,0.8631511926651001,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.1679466899607989,
2_20140117_16,UCDSNM013064,0.8661871552467346,0.7390709683299065,0.7425987124443054,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.07756414451774817,
2_20140117_7,UCDSNM005339,0.7238911986351013,0.6513856247569738,0.6617065966129303,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.0645904344736304,
2_20140117_20,UCDSNM016357,0.695431649684906,0.348156436085701,0.31768056750297546,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.15683461181188885,
2_20140117_23,UCDSNM016769,-0.05788534879684448,-0.10127050429582596,-0.10480107367038727,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.02015241969386998,
2_20140117_15,UCDSNM012985,0.8977625370025635,0.7832007624886252,0.7401592135429382,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.08055891114815371,
2_20140117_14,UCDSNM012863,0.8619364500045776,0.5115959972143174,0.5638298392295837,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.23912712334471978,
2_20140117_17,UCDSNM014209,0.8807007074356079,0.7281378094966595,0.7171233892440796,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.10497301334523051,
2_20140117_2,UCDSNM000195,0.283661425113678,0.23197662298168456,0.22419473528862,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.030533942073425076,
2_20140117_8,UCDSNM009725,-0.03175705298781395,-0.1592152126133442,-0.2088305652141571,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.07778523698759716,
2_20140117_13,UCDSNM012349,0.7419038414955139,0.6348159710566202,0.6600165367126465,LANDSAT/LC8_L1T_8DAY_NDWI/20140117,0.09933631566377714,
2_20140125_12,UCDSNM011600,0.8872951865196228,0.7728965733930518,0.7700424248521979,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.021360937156003443,
2_20140125_6,UCDSNM004476,0.6439091563224792,0.3838249472556291,0.39096634089946747,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.12086734254017353,
2_20140125_10,UCDSNM011455,0.8265642523765564,0.7428011032087463,0.7335031429926555,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.025478090238083735,
2_20140125_9,UCDSNM011447,0.8131313323974609,0.7406084007687039,0.7339703142642975,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.02401865871447764,
2_20140125_11,UCDSNM011536,0.8511642813682556,0.7563017961524782,0.7482972741127014,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.03844047045387633,
2_20140125_7,UCDSNM005339,0.7712377309799194,0.7145841382862477,0.7042720466852188,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.02185034832348223,
2_20140125_5,UCDSNM003796,0.3047524094581604,0.2554726844484156,0.24957260489463806,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.02657471570655054,
2_20140125_2,UCDSNM000195,0.21695636212825775,0.1927215882710048,0.19366995245218277,LANDSAT/LC8_L1T_8DAY_NDWI/20140125,0.017029909292408475,
2_20140202_3,UCDSNM000426,0.9682999849319458,0.5625189223830142,0.6445122370796819,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.2965346110620206,
2_20140202_4,UCDSNM001115,0.9307196140289307,0.8461293995349803,0.8770371960557025,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.07474674991132932,
2_20140202_12,UCDSNM011600,0.6052889823913574,0.59998984372497,0.6001389920711517,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.002391093876089942,
2_20140202_18,UCDSNM014503,0.6157436966896057,0.6085971170594257,0.6086737588047981,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.002854859551387261,
2_20140202_10,UCDSNM011455,0.6353406310081482,0.6321548090449401,0.632119377454122,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.001265114133276233,
2_20140202_9,UCDSNM011447,0.635583221912384,0.6312052135666212,0.6308835546175638,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0018973632566920905,
2_20140202_11,UCDSNM011536,0.5964260697364807,0.5806137451103756,0.5789454877376556,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.008814271965786017,
2_20140202_16,UCDSNM013064,0.540841281414032,0.5289913803339005,0.527857780456543,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0043530630750446735,
2_20140202_7,UCDSNM005339,0.9254881739616394,0.8529483126790336,0.8851248025894165,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.07800653019988162,
2_20140202_20,UCDSNM016357,0.6824012994766235,0.2890190927684307,0.26486489176750183,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.16567041000005814,
2_20140202_23,UCDSNM016769,-0.0625351071357727,-0.12524902448058128,-0.13578831404447556,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.027141072431360484,
2_20140202_15,UCDSNM012985,0.5488688349723816,0.5462352145801891,0.5460371971130371,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0012732218602014287,
2_20140202_14,UCDSNM012863,0.5744115710258484,0.5723434329032898,0.5722075700759888,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0013201313459252693,
2_20140202_17,UCDSNM014209,0.6540167331695557,0.6516176187075101,0.6519111394882202,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0016005887473383763,
2_20140202_2,UCDSNM000195,0.9501996040344238,0.89555105141231,0.9133287072181702,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.04538921490356393,
2_20140202_8,UCDSNM009725,0.6458093523979187,0.6422657132148742,0.6417335867881775,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,0.0023401167293709557,
2_20140202_13,UCDSNM012349,0.5880469083786011,0.5870745579401652,0.5867522954940796,LANDSAT/LC8_L1T_8DAY_NDWI/20140202,7.004600529070216E-4,
2_20140210_12,UCDSNM011600,0.8465312123298645,0.77969416114579,0.7797230879465739,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.014270393351758066,
2_20140210_22,UCDSNM016589,0.27053484320640564,0.2322279490325429,0.23271028200785318,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.01472673130314435,
2_20140210_19,UCDSNM015782,0.5384252667427063,0.5247652589619815,0.5241924822330475,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.005653508245400077,
2_20140210_6,UCDSNM004476,0.7949914336204529,0.7762660008889658,0.7778378129005432,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.011788405232473015,
2_20140210_10,UCDSNM011455,0.8172932267189026,0.7789171614817211,0.780082032084465,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.010705239574972707,
2_20140210_9,UCDSNM011447,0.8140009641647339,0.7962898645136092,0.7967752814292908,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.008885562219554355,
2_20140210_11,UCDSNM011536,0.8424702882766724,0.7743472229866755,0.7759489417076111,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.019253929877727782,
2_20140210_7,UCDSNM005339,0.7458390593528748,0.6346501373173146,0.6580948034922282,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.09358069256932515,
2_20140210_21,UCDSNM016565,0.237552210688591,0.22688948611418405,0.22772645205259323,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.006215494637185153,
2_20140210_20,UCDSNM016357,0.3974776566028595,0.39241156935691834,0.39302346110343933,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.002473201797099279,
2_20140210_23,UCDSNM016769,0.4545658528804779,0.4492772122224172,0.4488821029663086,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.0031487747985245876,
2_20140210_5,UCDSNM003796,0.9317460656166077,0.7912270318378102,0.7917768955230713,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.08346627877700535,
2_20140210_2,UCDSNM000195,0.8871533274650574,0.6844545645373208,0.7052823603153229,LANDSAT/LC8_L1T_8DAY_NDWI/20140210,0.1306266799202242,
2_20140218_3,UCDSNM000426,0.8078902363777161,-0.2107792585112356,-0.24655095272787111,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.12048532852847264,
2_20140218_4,UCDSNM001115,0.949334442615509,0.5821363107614206,0.6870524103824909,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.3102029127914375,
2_20140218_12,UCDSNM011600,0.9511818289756775,0.8931947475255921,0.923889019910027,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.07930425379063025,
2_20140218_18,UCDSNM014503,0.9702490568161011,0.9053477133526412,0.9305478751659393,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.06385928303315058,
2_20140218_10,UCDSNM011455,0.9121088981628418,0.8878082143408912,0.8896426896254221,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.012789206417626695,
2_20140218_9,UCDSNM011447,0.9239103198051453,0.9052392774158053,0.9058252274990082,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.009895353885117853,
2_20140218_11,UCDSNM011536,0.945507824420929,0.9081737285568601,0.9263198673725128,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.04036517752858361,
2_20140218_16,UCDSNM013064,0.9149079918861389,0.858692792057991,0.8710409700870514,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.04252663394085764,
2_20140218_7,UCDSNM005339,0.8571577072143555,0.35683803662678665,0.33470913767814636,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.29904236230699016,
2_20140218_20,UCDSNM016357,0.8210934400558472,0.48718261837959287,0.5043769478797913,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.21731988117499149,
2_20140218_23,UCDSNM016769,0.09743202477693558,-0.04516585731471423,-0.04865054227411747,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.05723416857443003,
2_20140218_15,UCDSNM012985,0.8955577611923218,0.8296127048405734,0.8278385996818542,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.053695291043162334,
2_20140218_14,UCDSNM012863,0.763125479221344,0.5093143701553344,0.527295708656311,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.15398677084310558,
2_20140218_17,UCDSNM014209,0.9411171674728394,0.854370823273292,0.8585888743400574,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.05710098031241697,
2_20140218_2,UCDSNM000195,0.5431172847747803,0.031413860486022065,-0.06520511023700237,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.20963752405528843,
2_20140218_8,UCDSNM009725,-0.03812522068619728,-0.11894224882125855,-0.10986269265413284,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.08497115809785113,
2_20140218_13,UCDSNM012349,0.9174908399581909,0.8580344716707865,0.9075120091438293,LANDSAT/LC8_L1T_8DAY_NDWI/20140218,0.0771355565839552,
2_20140226_12,UCDSNM011600,0.7316076755523682,0.7171233132036026,0.7219625380304124,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.013021083415013018,
2_20140226_6,UCDSNM004476,0.7203314304351807,0.6907074683242374,0.6990000307559967,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.026276712966434742,
2_20140226_10,UCDSNM011455,0.730120837688446,0.7089257719261306,0.7099662348628044,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.00748170667906058,
2_20140226_9,UCDSNM011447,0.7606922388076782,0.7425869082411131,0.7446016371250153,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.008499980658137351,
2_20140226_11,UCDSNM011536,0.72098308801651,0.6955180721623557,0.7042256593704224,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.022128931183862343,
2_20140226_7,UCDSNM005339,0.6017941236495972,0.5825499008210857,0.584543764591217,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.011434724539391409,
2_20140226_5,UCDSNM003796,0.7544183135032654,0.6891173666173761,0.690692663192749,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.05127266249864914,
2_20140226_2,UCDSNM000195,0.9125300049781799,0.8741932809352875,0.8792807161808014,LANDSAT/LC8_L1T_8DAY_NDWI/20140226,0.030244493887690887,
2_20140306_3,UCDSNM000426,0.9047746658325195,-0.1568542396321176,-0.22261348416407903,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.16369958220394557,
2_20140306_4,UCDSNM001115,0.9425795674324036,0.8498867247903861,0.8884695112705231,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.09841056503938214,
2_20140306_12,UCDSNM011600,0.8969307541847229,0.817498540511955,0.8492140240139432,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.09300031569604722,
2_20140306_18,UCDSNM014503,0.9328251481056213,0.8913402108598776,0.9031964330112233,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.03875764785361276,
2_20140306_10,UCDSNM011455,0.865168571472168,0.8410493875188487,0.8411144241690636,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.007617557484926786,
2_20140306_9,UCDSNM011447,0.8643480539321899,0.8481829505827692,0.8474068641662598,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.005199633921026633,
2_20140306_11,UCDSNM011536,0.8835203647613525,0.8474743153367724,0.851993978023529,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.021274103940442334,
2_20140306_16,UCDSNM013064,0.8757092356681824,0.8340930342674255,0.8381153643131256,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.029706577297428923,
2_20140306_7,UCDSNM005339,0.8261176943778992,0.7773871505528354,0.7997574806213379,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.06684226827633227,
2_20140306_15,UCDSNM012985,0.8524860739707947,0.810727444562045,0.8087961673736572,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.03207493739905169,
2_20140306_14,UCDSNM012863,0.7903550267219543,0.4919876456260681,0.4263101816177368,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.15470806704066975,
2_20140306_17,UCDSNM014209,0.9224596619606018,0.8614366742280813,0.8731653094291687,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.04349371008402083,
2_20140306_2,UCDSNM000195,0.8818665742874146,0.6051717570849827,0.5805524289608002,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.17734569924179366,
2_20140306_8,UCDSNM009725,-0.0666789785027504,-0.11455850750207901,-0.08798793703317642,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.053385556495158776,
2_20140306_13,UCDSNM012349,0.9081091284751892,0.8472450971603394,0.8998318314552307,LANDSAT/LC8_L1T_8DAY_NDWI/20140306,0.0802929452051112,
2_20140314_12,UCDSNM011600,0.8844329118728638,0.5313787257787694,0.5487401882807413,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.17720117811574068,
2_20140314_22,UCDSNM016589,0.09902885556221008,-0.16626677117331826,-0.17858844250440598,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.056662300239497795,
2_20140314_19,UCDSNM015782,0.16927289962768555,-0.05986246951479288,-0.07331922898689906,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.09329839909310855,
2_20140314_6,UCDSNM004476,0.8695186376571655,0.8231532286714625,0.8377467393875122,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.04278847630978596,
2_20140314_10,UCDSNM011455,0.8873391151428223,0.8692854355488505,0.8786417543888092,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.02174449743082133,
2_20140314_9,UCDSNM011447,0.8967010378837585,0.8843662142753601,0.8904428780078888,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.015433752858831086,
2_20140314_11,UCDSNM011536,0.9139922857284546,0.8635307451089224,0.894334465265274,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.05204391790047785,
2_20140314_7,UCDSNM005339,0.631659209728241,0.595425649975123,0.6099380135536194,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.03189111267804369,
2_20140314_21,UCDSNM016565,-0.07037793844938278,-0.1464720523605744,-0.1385987028479576,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.042833846603440334,
2_20140314_20,UCDSNM016357,0.6442216634750366,0.22526998579502105,0.20656611025333405,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.14766702299173723,
2_20140314_23,UCDSNM016769,0.13963967561721802,-0.07051960417690377,-0.0846862755715847,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.06604813105427867,
2_20140314_5,UCDSNM003796,0.46329033374786377,0.4261404167522084,0.42998987436294556,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.018484923898701225,
2_20140314_2,UCDSNM000195,0.49000298976898193,0.14302101016177662,0.1271505318582058,LANDSAT/LC8_L1T_8DAY_NDWI/20140314,0.12231103191004906,
2_20140322_3,UCDSNM000426,0.383279412984848,-0.11644115333791462,-0.1582004885047169,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.11659680848691482,
2_20140322_4,UCDSNM001115,0.9091523289680481,0.6056280349208797,0.6911778887112935,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.28025930114168146,
2_20140322_12,UCDSNM011600,0.6412680149078369,0.4956775633401649,0.49735672771930695,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.07036055853295163,
2_20140322_18,UCDSNM014503,0.6963890194892883,0.49861872793403583,0.48372634251912433,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.08486952443780924,
2_20140322_10,UCDSNM011455,0.7280682921409607,0.5962981879711151,0.5937415957450867,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.0869835389908811,
2_20140322_9,UCDSNM011447,0.7594370245933533,0.7264738033215205,0.7272923191388448,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.015404815821298351,
2_20140322_11,UCDSNM011536,0.7628503441810608,0.6793898329848335,0.7237872183322906,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.0764174102450456,
2_20140322_16,UCDSNM013064,0.613754153251648,0.45953561514616015,0.495423287153244,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.10382073280891048,
2_20140322_7,UCDSNM005339,0.924336850643158,0.7114423957098736,0.819226086139679,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.24128459141581118,
2_20140322_15,UCDSNM012985,0.4150882661342621,0.36643578789450904,0.3627961575984955,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.029246627737903163,
2_20140322_14,UCDSNM012863,0.4705747365951538,0.3438717007637024,0.3212237060070038,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.06933770937778698,
2_20140322_17,UCDSNM014209,0.4190464913845062,0.38275989431601304,0.38391998410224915,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.025616407044829908,
2_20140322_2,UCDSNM000195,0.4551432132720947,0.3878502483878817,0.38300229609012604,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.030983390858684255,
2_20140322_8,UCDSNM009725,0.08230162411928177,0.07809872180223465,0.07726815342903137,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.0030192160962540103,
2_20140322_13,UCDSNM012349,0.3826804757118225,0.3662175138791402,0.3638354241847992,LANDSAT/LC8_L1T_8DAY_NDWI/20140322,0.012582718622414547,
2_20140330_12,UCDSNM011600,0.8440558314323425,0.7950862273821403,0.8118779559930166,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.047886152831936875,
2_20140330_22,UCDSNM016589,0.3907325267791748,0.3010506017492452,0.2981603642304738,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.026854696798164702,
2_20140330_19,UCDSNM015782,0.4586406946182251,0.4278041324117681,0.4335148334503174,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.01855761825086521,
2_20140330_6,UCDSNM004476,0.8319495320320129,0.4062066199602904,0.2924552857875824,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.24003911709752154,
2_20140330_10,UCDSNM011455,0.8410242795944214,0.8076244715069022,0.8084603846073151,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.008050318424034655,
2_20140330_9,UCDSNM011447,0.8390180468559265,0.8243916672137048,0.8244902193546295,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.006930032731923858,
2_20140330_11,UCDSNM011536,0.8515862226486206,0.8232682148615519,0.8324315845966339,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.03393996512936371,
2_20140330_7,UCDSNM005339,0.802323043346405,0.7040392960725206,0.7396367788314819,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.08997228491446277,
2_20140330_21,UCDSNM016565,0.4222169518470764,0.38824986418088275,0.3841041475534439,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.01754062479552284,
2_20140330_20,UCDSNM016357,0.5865005254745483,0.5734333896636963,0.5726422071456909,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.006775010633796064,
2_20140330_23,UCDSNM016769,0.5270624756813049,0.5221695477763811,0.5220372080802917,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.0024770367881886716,
2_20140330_5,UCDSNM003796,0.8434385061264038,0.5443017103455283,0.6514456272125244,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.23297084651186817,
2_20140330_2,UCDSNM000195,0.8445589542388916,0.8076094261237553,0.8098418712615967,LANDSAT/LC8_L1T_8DAY_NDWI/20140330,0.02537187044000196,
2_20140407_3,UCDSNM000426,1.0,-0.21681156054786183,-0.2380767338854425,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.08623769305024401,
2_20140407_4,UCDSNM001115,0.9663102030754089,0.2061233894349204,0.13607200483481088,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.36720123117793946,
2_20140407_12,UCDSNM011600,0.9440586566925049,0.24749342396900217,0.11187414824962616,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.3405278706258235,
2_20140407_18,UCDSNM014503,0.9617065191268921,0.885649447050308,0.9170292670076544,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.09375637600370655,
2_20140407_10,UCDSNM011455,0.9568706750869751,0.9367242939770222,0.943074956536293,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.01716436741999275,
2_20140407_9,UCDSNM011447,0.9570264220237732,0.9449890504280726,0.9514415462811788,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.01408726991678702,
2_20140407_11,UCDSNM011536,0.9609756469726562,0.9263874164649418,0.9489398896694183,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.04179532233861652,
2_20140407_16,UCDSNM013064,0.9437569379806519,0.8593356296420097,0.8681758940219879,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.053585969019997785,
2_20140407_7,UCDSNM005339,0.864693284034729,0.34271933717438635,0.36040353775024414,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.304953577522369,
2_20140407_20,UCDSNM016357,0.9042219519615173,0.7391990101337433,0.7568982839584351,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.1191653261002101,
2_20140407_23,UCDSNM016769,0.14239251613616943,-0.03552967460321573,-0.03754117526113987,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.06565622094412078,
2_20140407_15,UCDSNM012985,0.9316423535346985,0.8605329177596353,0.8499504327774048,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.05537128628859487,
2_20140407_14,UCDSNM012863,0.6057074666023254,0.4150450348854065,0.3736153244972229,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.09722174874349176,
2_20140407_17,UCDSNM014209,0.9563959240913391,0.865218671468588,0.874748706817627,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.05650026171453278,
2_20140407_2,UCDSNM000195,0.1226930096745491,-0.08091411466843315,-0.12803739309310913,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.13005616022133074,
2_20140407_8,UCDSNM009725,-0.055886778980493546,-0.12484283670783043,-0.08632518351078033,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.06968800092503516,
2_20140407_13,UCDSNM012349,0.8785799741744995,0.7911491791407267,0.8515971302986145,LANDSAT/LC8_L1T_8DAY_NDWI/20140407,0.10514469759121096,
2_20140415_12,UCDSNM011600,0.47470393776893616,0.43879063907651805,0.4366542001565297,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.013373532802310694,
2_20140415_22,UCDSNM016589,0.2811414301395416,-0.1507358552447206,-0.1721019616040091,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.07368178289211233,
2_20140415_19,UCDSNM015782,0.27584612369537354,0.049735837700459494,0.06642026454210281,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.11235375688373317,
2_20140415_6,UCDSNM004476,0.6848922371864319,0.5977498403301945,0.6179068088531494,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.055979975054467064,
2_20140415_10,UCDSNM011455,0.5012893676757812,0.4859924420182194,0.4849787950515747,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.0054641104433018044,
2_20140415_9,UCDSNM011447,0.4555723965167999,0.4483955146537887,0.4481799602508545,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.0028732119521770786,
2_20140415_11,UCDSNM011536,0.5109472870826721,0.4906241127422878,0.49254296720027924,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.010113379319368851,
2_20140415_7,UCDSNM005339,0.6098741888999939,0.05855152462321344,0.007372209802269936,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.16024974715867008,
2_20140415_21,UCDSNM016565,0.6126939058303833,0.020184513661661185,-0.09402528032660484,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.23426336121893898,
2_20140415_20,UCDSNM016357,0.42140471935272217,0.18371798932552338,0.17723865807056427,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.06951051437302605,
2_20140415_23,UCDSNM016769,0.035758618265390396,-0.0647208805506428,-0.08008327335119247,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.051464373064364646,
2_20140415_5,UCDSNM003796,0.4174860715866089,0.3037928762761029,0.29879331588745117,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.0576657108288075,
2_20140415_2,UCDSNM000195,0.31862518191337585,-0.06953323698170218,-0.08640450239181519,LANDSAT/LC8_L1T_8DAY_NDWI/20140415,0.1298588394374991,
2_20140423_12,UCDSNM011600,0.887805700302124,0.19166497797254656,0.16000664979219437,LANDSAT/LC8_L1T_8DAY_NDWI/20140423,0.2138954446617227,
2_20140423_18,UCDSNM014503,0.908737063407898,0.86116352514998,0.8858279585838318,LANDSAT/LC8_L1T_8DAY_NDWI/20140423,0.062255566187143604,
2_20140423_10,UCDSNM011455,0.9310516119003296,0.9012151621282101,0.903261311352253,LANDSAT/LC8_L1T_8DAY_NDWI/20140423,0.01555173246392122,
2_20140423_9,UCDSNM011447,0.9129529595375061,0.8835496165686183,0.8830734888712565,LANDSAT/LC8_L1T_8DAY_NDWI/20140423,0.009244170993493193,
2_20140423_11,UCDSNM011536,0.9231359362602234,0.8979799406869071,0.9014231860637665,LANDSAT/LC8_L1T_8DAY_NDWI/20140423,0.021212652650344457,
