system:index,image_date,mean,median,source,std,variance,.geo
1_2_20051016,1129420800000,{NDWI=-0.010410010495030571},{NDWI=-0.037424657675551205},LANDSAT/LE7_L1T_8DAY_NDWI/20051016,{NDWI=0.10071123656366554},{NDWI=0.010142753170182603},
1_2_20051024,1130112000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051024,{NDWI=null},{NDWI=null},
1_2_20051101,1130803200000,{NDWI=0.3262112212574316},{NDWI=0.3201346695423126},LANDSAT/LE7_L1T_8DAY_NDWI/20051101,{NDWI=0.02292540148364606},{NDWI=5.255740331863609E-4},
1_2_20051109,1131494400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051109,{NDWI=null},{NDWI=null},
1_2_20051117,1132185600000,{NDWI=-0.04614797880760912},{NDWI=-0.08987807096803889},LANDSAT/LE7_L1T_8DAY_NDWI/20051117,{NDWI=0.15062242099219786},{NDWI=0.022687113705550883},
1_2_20051125,1132876800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051125,{NDWI=null},{NDWI=null},
1_2_20051203,1133568000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051203,{NDWI=null},{NDWI=null},
1_2_20051211,1134259200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051211,{NDWI=null},{NDWI=null},
1_2_20051219,1134950400000,{NDWI=0.8384043252839583},{NDWI=0.8689937498834398},LANDSAT/LE7_L1T_8DAY_NDWI/20051219,{NDWI=0.10447937359814141},{NDWI=0.010915939507460008},
1_2_20051227,1135641600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20051227,{NDWI=null},{NDWI=null},
1_2_20060101,1136073600000,{NDWI=0.729634907801527},{NDWI=0.7280444917471512},LANDSAT/LE7_L1T_8DAY_NDWI/20060101,{NDWI=0.02004131904521906},{NDWI=4.016544690722602E-4},
1_2_20060109,1136764800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060109,{NDWI=null},{NDWI=null},
1_2_20060117,1137456000000,{NDWI=0.8262299096134613},{NDWI=0.8230391310863807},LANDSAT/LE7_L1T_8DAY_NDWI/20060117,{NDWI=0.01774359219921474},{NDWI=3.148350641320342E-4},
1_2_20060125,1138147200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060125,{NDWI=null},{NDWI=null},
1_2_20060202,1138838400000,{NDWI=0.9223221456444504},{NDWI=0.934568737234388},LANDSAT/LE7_L1T_8DAY_NDWI/20060202,{NDWI=0.03735999520067829},{NDWI=0.001395769241394705},
1_2_20060210,1139529600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060210,{NDWI=null},{NDWI=null},
1_2_20060218,1140220800000,{NDWI=0.866790785839956},{NDWI=0.8696607369929552},LANDSAT/LE7_L1T_8DAY_NDWI/20060218,{NDWI=0.02388228581123265},{NDWI=5.703635755694044E-4},
1_2_20060226,1140912000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060226,{NDWI=null},{NDWI=null},
1_2_20060306,1141603200000,{NDWI=0.28509974311379827},{NDWI=0.24801903757555732},LANDSAT/LE7_L1T_8DAY_NDWI/20060306,{NDWI=0.09656261169983803},{NDWI=0.009324337978293696},
1_2_20060314,1142294400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060314,{NDWI=null},{NDWI=null},
1_2_20060322,1142985600000,{NDWI=0.3062910375722041},{NDWI=0.29987088566826237},LANDSAT/LE7_L1T_8DAY_NDWI/20060322,{NDWI=0.039572516537109206},{NDWI=0.0015659840650797817},
1_2_20060330,1143676800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060330,{NDWI=null},{NDWI=null},
1_2_20060407,1144368000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060407,{NDWI=null},{NDWI=null},
1_2_20060415,1145059200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060415,{NDWI=null},{NDWI=null},
1_2_20060423,1145750400000,{NDWI=0.9522027730540394},{NDWI=0.9566039782017469},LANDSAT/LE7_L1T_8DAY_NDWI/20060423,{NDWI=0.02111695775576919},{NDWI=4.459259048589405E-4},
1_2_20060501,1146441600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060501,{NDWI=null},{NDWI=null},
1_2_20060509,1147132800000,{NDWI=0.9274780469415956},{NDWI=0.9443098100204042},LANDSAT/LE7_L1T_8DAY_NDWI/20060509,{NDWI=0.042225470484346384},{NDWI=0.0017829903576244079},
1_2_20060517,1147824000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060517,{NDWI=null},{NDWI=null},
1_2_20060525,1148515200000,{NDWI=0.5101236935461515},{NDWI=0.5593006660540899},LANDSAT/LE7_L1T_8DAY_NDWI/20060525,{NDWI=0.29736366743487125},{NDWI=0.08842515071031672},
1_2_20060602,1149206400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060602,{NDWI=null},{NDWI=null},
1_2_20060610,1149897600000,{NDWI=0.028169671236775717},{NDWI=-0.003913928827760407},LANDSAT/LE7_L1T_8DAY_NDWI/20060610,{NDWI=0.1886026380345788},{NDWI=0.03557095507360235},
1_2_20060618,1150588800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060618,{NDWI=null},{NDWI=null},
1_2_20060626,1151280000000,{NDWI=0.18190051359908113},{NDWI=0.19199067252603444},LANDSAT/LE7_L1T_8DAY_NDWI/20060626,{NDWI=0.16158459273811843},{NDWI=0.026109580610343592},
1_2_20060704,1151971200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060704,{NDWI=null},{NDWI=null},
1_2_20060712,1152662400000,{NDWI=0.2229500468415586},{NDWI=0.2283117252588272},LANDSAT/LE7_L1T_8DAY_NDWI/20060712,{NDWI=0.1435702132874212},{NDWI=0.02061240614339561},
1_2_20060720,1153353600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060720,{NDWI=null},{NDWI=null},
1_2_20060728,1154044800000,{NDWI=0.2216287810041428},{NDWI=0.21657200232148172},LANDSAT/LE7_L1T_8DAY_NDWI/20060728,{NDWI=0.1255488624101659},{NDWI=0.015762516852486773},
1_2_20060805,1154736000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060805,{NDWI=null},{NDWI=null},
1_2_20060813,1155427200000,{NDWI=0.17908378298102434},{NDWI=0.16988115674919552},LANDSAT/LE7_L1T_8DAY_NDWI/20060813,{NDWI=0.10643249709086626},{NDWI=0.011327876436997255},
1_2_20060821,1156118400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060821,{NDWI=null},{NDWI=null},
1_2_20060829,1156809600000,{NDWI=0.08832298005464151},{NDWI=0.07219880633056164},LANDSAT/LE7_L1T_8DAY_NDWI/20060829,{NDWI=0.11039885415712865},{NDWI=0.01218790699920696},
1_2_20060906,1157500800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060906,{NDWI=null},{NDWI=null},
1_2_20060914,1158192000000,{NDWI=0.053075158023771024},{NDWI=0.0370935316508015},LANDSAT/LE7_L1T_8DAY_NDWI/20060914,{NDWI=0.09510377184419104},{NDWI=0.009044727418991944},
1_2_20060922,1158883200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20060922,{NDWI=null},{NDWI=null},
1_2_20060930,1159574400000,{NDWI=0.1701802451934418},{NDWI=0.15835188735615124},LANDSAT/LE7_L1T_8DAY_NDWI/20060930,{NDWI=0.11112383227547444},{NDWI=0.012348506099587774},
1_2_20061008,1160265600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061008,{NDWI=null},{NDWI=null},
1_2_20061016,1160956800000,{NDWI=-0.030980611197263114},{NDWI=-0.0669767833314836},LANDSAT/LE7_L1T_8DAY_NDWI/20061016,{NDWI=0.11699128814144726},{NDWI=0.013686961500995137},
1_2_20061024,1161648000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061024,{NDWI=null},{NDWI=null},
1_2_20061101,1162339200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061101,{NDWI=null},{NDWI=null},
1_2_20061109,1163030400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061109,{NDWI=null},{NDWI=null},
1_2_20061117,1163721600000,{NDWI=0.7864205248095916},{NDWI=0.7881965886714847},LANDSAT/LE7_L1T_8DAY_NDWI/20061117,{NDWI=0.02796063660338666},{NDWI=7.817971992666459E-4},
1_2_20061125,1164412800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061125,{NDWI=null},{NDWI=null},
1_2_20061203,1165104000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061203,{NDWI=null},{NDWI=null},
1_2_20061211,1165795200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061211,{NDWI=null},{NDWI=null},
1_2_20061219,1166486400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061219,{NDWI=null},{NDWI=null},
1_2_20061227,1167177600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20061227,{NDWI=null},{NDWI=null},
1_2_20070101,1167609600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070101,{NDWI=null},{NDWI=null},
1_2_20070109,1168300800000,{NDWI=0.4551914246122575},{NDWI=0.3612880569237929},LANDSAT/LE7_L1T_8DAY_NDWI/20070109,{NDWI=0.23649523760566774},{NDWI=0.055929997410161233},
1_2_20070117,1168992000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070117,{NDWI=null},{NDWI=null},
1_2_20070125,1169683200000,{NDWI=0.8657475947205576},{NDWI=0.871327139713146},LANDSAT/LE7_L1T_8DAY_NDWI/20070125,{NDWI=0.028066253702533166},{NDWI=7.877145968949568E-4},
1_2_20070202,1170374400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070202,{NDWI=null},{NDWI=null},
1_2_20070210,1171065600000,{NDWI=0.5670718323272556},{NDWI=0.6077994743982951},LANDSAT/LE7_L1T_8DAY_NDWI/20070210,{NDWI=0.10614721699434604},{NDWI=0.011267231675644786},
1_2_20070218,1171756800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070218,{NDWI=null},{NDWI=null},
1_2_20070226,1172448000000,{NDWI=0.527471335287193},{NDWI=0.5674865022301674},LANDSAT/LE7_L1T_8DAY_NDWI/20070226,{NDWI=0.10209628339595965},{NDWI=0.010423651083268105},
1_2_20070306,1173139200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070306,{NDWI=null},{NDWI=null},
1_2_20070314,1173830400000,{NDWI=0.9450534417179292},{NDWI=0.9506436322341886},LANDSAT/LE7_L1T_8DAY_NDWI/20070314,{NDWI=0.02416470137970721},{NDWI=5.839327927704235E-4},
1_2_20070322,1174521600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070322,{NDWI=null},{NDWI=null},
1_2_20070330,1175212800000,{NDWI=0.8011150693427446},{NDWI=0.8419102817773819},LANDSAT/LE7_L1T_8DAY_NDWI/20070330,{NDWI=0.10385840594987811},{NDWI=0.010786568486449676},
1_2_20070407,1175904000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070407,{NDWI=null},{NDWI=null},
1_2_20070415,1176595200000,{NDWI=0.4131274420849534},{NDWI=0.3031962843317735},LANDSAT/LE7_L1T_8DAY_NDWI/20070415,{NDWI=0.23143945598788637},{NDWI=0.053564221787968797},
1_2_20070423,1177286400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070423,{NDWI=null},{NDWI=null},
1_2_20070501,1177977600000,{NDWI=0.2770775738365365},{NDWI=0.2520394179939239},LANDSAT/LE7_L1T_8DAY_NDWI/20070501,{NDWI=0.07870850902564436},{NDWI=0.00619502939303994},
1_2_20070509,1178668800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070509,{NDWI=null},{NDWI=null},
1_2_20070517,1179360000000,{NDWI=-0.03230983303376587},{NDWI=-0.0974392693850302},LANDSAT/LE7_L1T_8DAY_NDWI/20070517,{NDWI=0.21564150656085423},{NDWI=0.04650125935183494},
1_2_20070525,1180051200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070525,{NDWI=null},{NDWI=null},
1_2_20070602,1180742400000,{NDWI=0.07679561095617496},{NDWI=0.04867975402157754},LANDSAT/LE7_L1T_8DAY_NDWI/20070602,{NDWI=0.145475569160782},{NDWI=0.02116314122265347},
1_2_20070610,1181433600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070610,{NDWI=null},{NDWI=null},
1_2_20070618,1182124800000,{NDWI=0.1716579292584286},{NDWI=0.15076781064271927},LANDSAT/LE7_L1T_8DAY_NDWI/20070618,{NDWI=0.14064009278939965},{NDWI=0.019779635699810942},
1_2_20070626,1182816000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070626,{NDWI=null},{NDWI=null},
1_2_20070704,1183507200000,{NDWI=0.3627938925980115},{NDWI=0.38210007870519486},LANDSAT/LE7_L1T_8DAY_NDWI/20070704,{NDWI=0.06621034901990318},{NDWI=0.0043838103173373935},
1_2_20070712,1184198400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070712,{NDWI=null},{NDWI=null},
1_2_20070720,1184889600000,{NDWI=0.16599279057415486},{NDWI=0.15806705823966435},LANDSAT/LE7_L1T_8DAY_NDWI/20070720,{NDWI=0.12065367571877367},{NDWI=0.014557309464450996},
1_2_20070728,1185580800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070728,{NDWI=null},{NDWI=null},
1_2_20070805,1186272000000,{NDWI=0.1225246291093786},{NDWI=0.11113652799810682},LANDSAT/LE7_L1T_8DAY_NDWI/20070805,{NDWI=0.11634939632509578},{NDWI=0.01353718202521421},
1_2_20070813,1186963200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070813,{NDWI=null},{NDWI=null},
1_2_20070821,1187654400000,{NDWI=0.05233656418485926},{NDWI=0.037590417497116946},LANDSAT/LE7_L1T_8DAY_NDWI/20070821,{NDWI=0.1148930493717421},{NDWI=0.01320041279393757},
1_2_20070829,1188345600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070829,{NDWI=null},{NDWI=null},
1_2_20070906,1189036800000,{NDWI=-0.0016958840369801092},{NDWI=-0.01727652766050831},LANDSAT/LE7_L1T_8DAY_NDWI/20070906,{NDWI=0.10441624473533707},{NDWI=0.010902752164629808},
1_2_20070914,1189728000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070914,{NDWI=null},{NDWI=null},
1_2_20070922,1190419200000,{NDWI=0.2865646125400086},{NDWI=0.28167525470256805},LANDSAT/LE7_L1T_8DAY_NDWI/20070922,{NDWI=0.04260769614382282},{NDWI=0.0018154157706843344},
1_2_20070930,1191110400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20070930,{NDWI=null},{NDWI=null},
1_2_20071008,1191801600000,{NDWI=0.2862750363836759},{NDWI=0.28010382603954626},LANDSAT/LE7_L1T_8DAY_NDWI/20071008,{NDWI=0.04523639766340773},{NDWI=0.0020463316735619603},
1_2_20071016,1192492800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071016,{NDWI=null},{NDWI=null},
1_2_20071024,1193184000000,{NDWI=8.068130334553279E-4},{NDWI=-0.037144190846727446},LANDSAT/LE7_L1T_8DAY_NDWI/20071024,{NDWI=0.10182433277246764},{NDWI=0.010368194744558227},
1_2_20071101,1193875200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071101,{NDWI=null},{NDWI=null},
1_2_20071109,1194566400000,{NDWI=0.7565574226690089},{NDWI=0.7489287943210242},LANDSAT/LE7_L1T_8DAY_NDWI/20071109,{NDWI=0.03449824077987336},{NDWI=0.0011901286169061173},
1_2_20071117,1195257600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071117,{NDWI=null},{NDWI=null},
1_2_20071125,1195948800000,{NDWI=0.006105634453983192},{NDWI=-0.0020206693184718462},LANDSAT/LE7_L1T_8DAY_NDWI/20071125,{NDWI=0.08608940965867012},{NDWI=0.007411386455378324},
1_2_20071203,1196640000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071203,{NDWI=null},{NDWI=null},
1_2_20071211,1197331200000,{NDWI=0.8233253249022073},{NDWI=0.8233792563402875},LANDSAT/LE7_L1T_8DAY_NDWI/20071211,{NDWI=0.024399273926512966},{NDWI=5.953245681410154E-4},
1_2_20071219,1198022400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071219,{NDWI=null},{NDWI=null},
1_2_20071227,1198713600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20071227,{NDWI=null},{NDWI=null},
1_2_20080101,1199145600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080101,{NDWI=null},{NDWI=null},
1_2_20080109,1199836800000,{NDWI=0.8377658681095582},{NDWI=0.8442313889177834},LANDSAT/LE7_L1T_8DAY_NDWI/20080109,{NDWI=0.026393699246260605},{NDWI=6.966273599020577E-4},
1_2_20080117,1200528000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080117,{NDWI=null},{NDWI=null},
1_2_20080125,1201219200000,{NDWI=0.4614452547365721},{NDWI=0.4671561351189247},LANDSAT/LE7_L1T_8DAY_NDWI/20080125,{NDWI=0.054394523860102205},{NDWI=0.002958764225967228},
1_2_20080202,1201910400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080202,{NDWI=null},{NDWI=null},
1_2_20080210,1202601600000,{NDWI=0.9345324679367623},{NDWI=0.9418905760954928},LANDSAT/LE7_L1T_8DAY_NDWI/20080210,{NDWI=0.022589008572885542},{NDWI=5.102633083058965E-4},
1_2_20080218,1203292800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080218,{NDWI=null},{NDWI=null},
1_2_20080226,1203984000000,{NDWI=0.8390203206716627},{NDWI=0.846195638179779},LANDSAT/LE7_L1T_8DAY_NDWI/20080226,{NDWI=0.01820846071864866},{NDWI=3.3154804174257124E-4},
1_2_20080305,1204675200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080305,{NDWI=null},{NDWI=null},
1_2_20080313,1205366400000,{NDWI=0.8755987205600796},{NDWI=0.8823406484391955},LANDSAT/LE7_L1T_8DAY_NDWI/20080313,{NDWI=0.02314407962646952},{NDWI=5.356484217563615E-4},
1_2_20080321,1206057600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080321,{NDWI=null},{NDWI=null},
1_2_20080329,1206748800000,{NDWI=0.9047195965656336},{NDWI=0.9067472938507323},LANDSAT/LE7_L1T_8DAY_NDWI/20080329,{NDWI=0.01762060534604687},{NDWI=3.1048573276113556E-4},
1_2_20080406,1207440000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080406,{NDWI=null},{NDWI=null},
1_2_20080414,1208131200000,{NDWI=0.9342453698686242},{NDWI=0.9488357473822201},LANDSAT/LE7_L1T_8DAY_NDWI/20080414,{NDWI=0.03338710485735929},{NDWI=0.0011146987707563042},
1_2_20080422,1208822400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080422,{NDWI=null},{NDWI=null},
1_2_20080430,1209513600000,{NDWI=0.9060220110835877},{NDWI=0.9266871880676787},LANDSAT/LE7_L1T_8DAY_NDWI/20080430,{NDWI=0.04975928177588535},{NDWI=0.002475986122851956},
1_2_20080508,1210204800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080508,{NDWI=null},{NDWI=null},
1_2_20080516,1210896000000,{NDWI=0.01636629722923281},{NDWI=-0.05070996352217414},LANDSAT/LE7_L1T_8DAY_NDWI/20080516,{NDWI=0.22968125487298965},{NDWI=0.05275347884003123},
1_2_20080524,1211587200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080524,{NDWI=null},{NDWI=null},
1_2_20080601,1212278400000,{NDWI=0.017916334693754997},{NDWI=-0.02149397460743785},LANDSAT/LE7_L1T_8DAY_NDWI/20080601,{NDWI=0.17623724791213802},{NDWI=0.0310595675516444},
1_2_20080609,1212969600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080609,{NDWI=null},{NDWI=null},
1_2_20080617,1213660800000,{NDWI=0.14627435491226606},{NDWI=0.13440403822929628},LANDSAT/LE7_L1T_8DAY_NDWI/20080617,{NDWI=0.13200354039983286},{NDWI=0.01742493467809031},
1_2_20080625,1214352000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080625,{NDWI=null},{NDWI=null},
1_2_20080703,1215043200000,{NDWI=0.20253315648994866},{NDWI=0.20067554765513965},LANDSAT/LE7_L1T_8DAY_NDWI/20080703,{NDWI=0.12242937157250135},{NDWI=0.014988951023637601},
1_2_20080711,1215734400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080711,{NDWI=null},{NDWI=null},
1_2_20080719,1216425600000,{NDWI=0.2106758761267314},{NDWI=0.21320806208409762},LANDSAT/LE7_L1T_8DAY_NDWI/20080719,{NDWI=0.1119956153327139},{NDWI=0.012543017853753221},
1_2_20080727,1217116800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080727,{NDWI=null},{NDWI=null},
1_2_20080804,1217808000000,{NDWI=0.1488746841699016},{NDWI=0.1428396842058967},LANDSAT/LE7_L1T_8DAY_NDWI/20080804,{NDWI=0.11909631999479377},{NDWI=0.014183933436302315},
1_2_20080812,1218499200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080812,{NDWI=null},{NDWI=null},
1_2_20080820,1219190400000,{NDWI=0.09385020126422779},{NDWI=0.0837141837586056},LANDSAT/LE7_L1T_8DAY_NDWI/20080820,{NDWI=0.11920937096990339},{NDWI=0.014210874127040043},
1_2_20080828,1219881600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080828,{NDWI=null},{NDWI=null},
1_2_20080905,1220572800000,{NDWI=0.04802219534681679},{NDWI=0.03314150997903198},LANDSAT/LE7_L1T_8DAY_NDWI/20080905,{NDWI=0.11302743687322464},{NDWI=0.01277520148613078},
1_2_20080913,1221264000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080913,{NDWI=null},{NDWI=null},
1_2_20080921,1221955200000,{NDWI=0.018854372277195056},{NDWI=0.005982100840329248},LANDSAT/LE7_L1T_8DAY_NDWI/20080921,{NDWI=0.10440237628202903},{NDWI=0.010899856173334378},
1_2_20080929,1222646400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20080929,{NDWI=null},{NDWI=null},
1_2_20081007,1223337600000,{NDWI=-0.003946872591992765},{NDWI=-0.027471030236131722},LANDSAT/LE7_L1T_8DAY_NDWI/20081007,{NDWI=0.10886611803371175},{NDWI=0.01185183165573006},
1_2_20081015,1224028800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20081015,{NDWI=null},{NDWI=null},
1_2_20081023,1224720000000,{NDWI=-0.036498027257489435},{NDWI=-0.05654334508866634},LANDSAT/LE7_L1T_8DAY_NDWI/20081023,{NDWI=0.09380134538238738},{NDWI=0.008798692395545926},
1_2_20081031,1225411200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20081031,{NDWI=null},{NDWI=null},
1_2_20081108,1226102400000,{NDWI=0.6491383269454307},{NDWI=0.6555611358748542},LANDSAT/LE7_L1T_8DAY_NDWI/20081108,{NDWI=0.07225107001818254},{NDWI=0.005220217118772315},
1_2_20081116,1226793600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20081116,{NDWI=null},{NDWI=null},
1_2_20081124,1227484800000,{NDWI=0.023820762783872556},{NDWI=-0.0501322286396191},LANDSAT/LE7_L1T_8DAY_NDWI/20081124,{NDWI=0.18015146426939627},{NDWI=0.03245455007840756},
1_2_20081202,1228176000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20081202,{NDWI=null},{NDWI=null},
1_2_20081210,1228867200000,{NDWI=0.4845661564623053},{NDWI=0.4841439761221409},LANDSAT/LE7_L1T_8DAY_NDWI/20081210,{NDWI=0.024135000439029036},{NDWI=5.824982461919317E-4},
1_2_20081218,1229558400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20081218,{NDWI=null},{NDWI=null},
1_2_20081226,1230249600000,{NDWI=0.8538213696560101},{NDWI=0.8550581444393505},LANDSAT/LE7_L1T_8DAY_NDWI/20081226,{NDWI=0.029748270502523474},{NDWI=8.849595978913083E-4},
1_2_20090101,1230768000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20090101,{NDWI=null},{NDWI=null},
1_2_20090109,1231459200000,{NDWI=0.9412711777929532},{NDWI=0.9542331496210003},LANDSAT/LE7_L1T_8DAY_NDWI/20090109,{NDWI=0.03960290456242021},{NDWI=0.0015683900497801633},
1_2_20090117,1232150400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20090117,{NDWI=null},{NDWI=null},
1_2_20090125,1232841600000,{NDWI=0.8901855776894767},{NDWI=0.8960345243585521},LANDSAT/LE7_L1T_8DAY_NDWI/20090125,{NDWI=0.023714128749258108},{NDWI=5.6235990233639E-4},
1_2_20090202,1233532800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20090202,{NDWI=null},{NDWI=null},
1_2_20090210,1234224000000,{NDWI=0.577880882601721},{NDWI=0.5825190544128418},LANDSAT/LE7_L1T_8DAY_NDWI/20090210,{NDWI=0.01302911223782283},{NDWI=1.6975776570578465E-4},
1_2_20090218,1234915200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/20090218,{NDWI=null},{NDWI=null},
1_2_20090226,1235606400000,{NDWI=0.7146009159020402},{NDWI=0.7042147768767615},LANDSAT/LE7_L1T_8DAY_NDWI/20090226,{NDWI=0.0339997637843694},{NDWI=0.0011559839373929167},
