system:index,image_date,mean,median,source,std,variance,.geo
1_2_20120202,1328140800000,{NDWI=0.9055325476677556},{NDWI=0.9232598831519968},LANDSAT/LE7_L1T_32DAY_NDWI/20120202,{NDWI=0.04718593380312424},{NDWI=0.0022265123488728225},
1_2_20120305,1330905600000,{NDWI=0.5842036592032757},{NDWI=0.5873616409301757},LANDSAT/LE7_L1T_32DAY_NDWI/20120305,{NDWI=0.03442400522605939},{NDWI=0.0011850121358037641},
1_2_20120406,1333670400000,{NDWI=0.17769278308190162},{NDWI=0.17386777937412262},LANDSAT/LE7_L1T_32DAY_NDWI/20120406,{NDWI=0.12617424237312289},{NDWI=0.01591993943843156},
1_2_20120508,1336435200000,{NDWI=0.34795324521042154},{NDWI=0.35741633594036104},LANDSAT/LE7_L1T_32DAY_NDWI/20120508,{NDWI=0.10351541099107933},{NDWI=0.010715440312652069},
1_2_20120609,1339200000000,{NDWI=0.18882452498359806},{NDWI=0.19755610146305777},LANDSAT/LE7_L1T_32DAY_NDWI/20120609,{NDWI=0.11684508674732871},{NDWI=0.013652774296990773},
1_2_20120711,1341964800000,{NDWI=0.028558681960534262},{NDWI=0.013998710841406137},LANDSAT/LE7_L1T_32DAY_NDWI/20120711,{NDWI=0.10428475897393837},{NDWI=0.01087531095425242},
1_2_20120812,1344729600000,{NDWI=-0.038638681681741095},{NDWI=-0.06444655358791351},LANDSAT/LE7_L1T_32DAY_NDWI/20120812,{NDWI=0.09165380534744891},{NDWI=0.008400420034668054},
1_2_20120913,1347494400000,{NDWI=-0.05075395251792395},{NDWI=-0.07216445190065048},LANDSAT/LE7_L1T_32DAY_NDWI/20120913,{NDWI=0.08608474741554278},{NDWI=0.007410583737597799},
1_2_20121015,1350259200000,{NDWI=0.4148124233413157},{NDWI=0.37273300469738163},LANDSAT/LE7_L1T_32DAY_NDWI/20121015,{NDWI=0.14670192374066804},{NDWI=0.02152145442921278},
1_2_20121116,1353024000000,{NDWI=0.4315855203029302},{NDWI=0.3961217398605039},LANDSAT/LE7_L1T_32DAY_NDWI/20121116,{NDWI=0.16146469188382026},{NDWI=0.02607084672513701},
1_2_20121218,1355788800000,{NDWI=0.8680074320762243},{NDWI=0.8679888606071472},LANDSAT/LE7_L1T_32DAY_NDWI/20121218,{NDWI=0.036383820393204244},{NDWI=0.0013237823864049453},
1_2_20130101,1356998400000,{NDWI=0.8680074320762243},{NDWI=0.8679888606071472},LANDSAT/LE7_L1T_32DAY_NDWI/20130101,{NDWI=0.036383820393204244},{NDWI=0.0013237823864049453},
1_2_20130202,1359763200000,{NDWI=0.9223573513091332},{NDWI=0.9348573585351309},LANDSAT/LE7_L1T_32DAY_NDWI/20130202,{NDWI=0.042840526544313896},{NDWI=0.0018353107145940638},
1_2_20130306,1362528000000,{NDWI=0.6320438155938864},{NDWI=0.6912676819733211},LANDSAT/LE7_L1T_32DAY_NDWI/20130306,{NDWI=0.2553902790828721},{NDWI=0.06522419465002731},
1_2_20130407,1365292800000,{NDWI=0.14089513217097807},{NDWI=0.1520874246078379},LANDSAT/LE7_L1T_32DAY_NDWI/20130407,{NDWI=0.15256036358505382},{NDWI=0.023274664537203817},
1_2_20130509,1368057600000,{NDWI=0.23297590700871876},{NDWI=0.22510098633558853},LANDSAT/LE7_L1T_32DAY_NDWI/20130509,{NDWI=0.09691760043848877},{NDWI=0.009393021274754559},
1_2_20130610,1370822400000,{NDWI=0.2097825704690238},{NDWI=0.2166755926318285},LANDSAT/LE7_L1T_32DAY_NDWI/20130610,{NDWI=0.11039817454619527},{NDWI=0.012187756943132197},
1_2_20130712,1373587200000,{NDWI=0.0018565334141929693},{NDWI=-0.0058581666779462934},LANDSAT/LE7_L1T_32DAY_NDWI/20130712,{NDWI=0.10862637011339517},{NDWI=0.011799688284012311},
1_2_20130813,1376352000000,{NDWI=-0.06635894420702831},{NDWI=-0.08813635964651366},LANDSAT/LE7_L1T_32DAY_NDWI/20130813,{NDWI=0.10959598300507688},{NDWI=0.0120112794908491},
1_2_20130914,1379116800000,{NDWI=-0.08206285870641511},{NDWI=-0.11948271644742865},LANDSAT/LE7_L1T_32DAY_NDWI/20130914,{NDWI=0.12031298082332777},{NDWI=0.014475213354594434},
1_2_20131016,1381881600000,{NDWI=0.07843477666842151},{NDWI=0.11491220071911812},LANDSAT/LE7_L1T_32DAY_NDWI/20131016,{NDWI=0.11001330332615558},{NDWI=0.012102926908732716},
1_2_20131117,1384646400000,{NDWI=-0.05235659005046536},{NDWI=-0.09546308482394499},LANDSAT/LE7_L1T_32DAY_NDWI/20131117,{NDWI=0.13348701037455196},{NDWI=0.01781878193873574},
1_2_20131219,1387411200000,{NDWI=-0.008329477154945699},{NDWI=-0.09754633617727723},LANDSAT/LE7_L1T_32DAY_NDWI/20131219,{NDWI=0.2172760266583114},{NDWI=0.04720887176042324},
1_2_20140101,1388534400000,{NDWI=0.005586295779285103},{NDWI=-0.058244437957182524},LANDSAT/LE7_L1T_32DAY_NDWI/20140101,{NDWI=0.1787291064517746},{NDWI=0.031944093493049774},
1_2_20140202,1391299200000,{NDWI=0.05207208589851741},{NDWI=0.01200002311345409},LANDSAT/LE7_L1T_32DAY_NDWI/20140202,{NDWI=0.15369563653702875},{NDWI=0.023622348690522446},
1_2_20140306,1394064000000,{NDWI=0.45219397415165546},{NDWI=0.4478594715948458},LANDSAT/LE7_L1T_32DAY_NDWI/20140306,{NDWI=0.15825384487132757},{NDWI=0.025044279416558207},
1_2_20140407,1396828800000,{NDWI=0.33173610767213557},{NDWI=0.33427573625858015},LANDSAT/LE7_L1T_32DAY_NDWI/20140407,{NDWI=0.09629722667670652},{NDWI=0.009273155865624999},
1_2_20140509,1399593600000,{NDWI=0.30181430302693313},{NDWI=0.3028056165203452},LANDSAT/LE7_L1T_32DAY_NDWI/20140509,{NDWI=0.1038024831812644},{NDWI=0.010774955514596677},
1_2_20140610,1402358400000,{NDWI=0.09845044619228104},{NDWI=0.07633795787890753},LANDSAT/LE7_L1T_32DAY_NDWI/20140610,{NDWI=0.148484332812143},{NDWI=0.022047597090667247},
1_2_20140712,1405123200000,{NDWI=-0.059502280845644115},{NDWI=-0.0837601784330148},LANDSAT/LE7_L1T_32DAY_NDWI/20140712,{NDWI=0.09945611553667048},{NDWI=0.009891518917643548},
1_2_20140813,1407888000000,{NDWI=-0.12447517510605127},{NDWI=-0.15471412241458893},LANDSAT/LE7_L1T_32DAY_NDWI/20140813,{NDWI=0.1015745545327554},{NDWI=0.010317390128527703},
1_2_20140914,1410652800000,{NDWI=-0.09848252486068956},{NDWI=-0.15046138925985855},LANDSAT/LE7_L1T_32DAY_NDWI/20140914,{NDWI=0.13051180438284965},{NDWI=0.017033331083267215},
1_2_20141016,1413417600000,{NDWI=-0.018435851214835933},{NDWI=-0.05670838782356845},LANDSAT/LE7_L1T_32DAY_NDWI/20141016,{NDWI=0.11374776453747107},{NDWI=0.012938553937271962},
1_2_20141117,1416182400000,{NDWI=0.3059336495069116},{NDWI=0.301333149797038},LANDSAT/LE7_L1T_32DAY_NDWI/20141117,{NDWI=0.08698991809762921},{NDWI=0.0075672458506322385},
1_2_20141219,1418947200000,{NDWI=0.568159115838019},{NDWI=0.6038752529356215},LANDSAT/LE7_L1T_32DAY_NDWI/20141219,{NDWI=0.20467250885202795},{NDWI=0.041890835879783456},
1_2_20150101,1420070400000,{NDWI=0.13838189493905043},{NDWI=0.07537029213630236},LANDSAT/LE7_L1T_32DAY_NDWI/20150101,{NDWI=0.21436715719655594},{NDWI=0.04595327808453292},
1_2_20150202,1422835200000,{NDWI=0.0834388432201059},{NDWI=0.06919855734004694},LANDSAT/LE7_L1T_32DAY_NDWI/20150202,{NDWI=0.11860093934251958},{NDWI=0.014066182812928011},
1_2_20150306,1425600000000,{NDWI=0.16625056892060164},{NDWI=0.16780670149759813},LANDSAT/LE7_L1T_32DAY_NDWI/20150306,{NDWI=0.1267670913283597},{NDWI=0.01606989544385269},
1_2_20150407,1428364800000,{NDWI=0.259858778810021},{NDWI=0.25937118381261826},LANDSAT/LE7_L1T_32DAY_NDWI/20150407,{NDWI=0.0962732925536798},{NDWI=0.00926854685912642},
1_2_20150509,1431129600000,{NDWI=0.24296792068154743},{NDWI=0.2411429315805435},LANDSAT/LE7_L1T_32DAY_NDWI/20150509,{NDWI=0.11426827131913064},{NDWI=0.013057237830262455},
1_2_20150610,1433894400000,{NDWI=0.05001492308406939},{NDWI=0.04127642139792442},LANDSAT/LE7_L1T_32DAY_NDWI/20150610,{NDWI=0.11737385706533794},{NDWI=0.013776622322394383},
1_2_20150712,1436659200000,{NDWI=0.04194097944905823},{NDWI=0.04547178993622462},LANDSAT/LE7_L1T_32DAY_NDWI/20150712,{NDWI=0.09306766286153406},{NDWI=0.008661589870508166},
1_2_20150813,1439424000000,{NDWI=-0.09568347255575212},{NDWI=-0.12303275289013982},LANDSAT/LE7_L1T_32DAY_NDWI/20150813,{NDWI=0.09699808924893892},{NDWI=0.00940862931794512},
1_2_20150914,1442188800000,{NDWI=-0.13272591148415422},{NDWI=-0.16620295684216385},LANDSAT/LE7_L1T_32DAY_NDWI/20150914,{NDWI=0.10188664033464229},{NDWI=0.010380887478680757},
2_20130407,1365292800000,{NDWI=0.11352596702431508},{NDWI=0.11110808534754647},LANDSAT/LC8_L1T_32DAY_NDWI/20130407,{NDWI=0.1504344406456397},{NDWI=0.022630520932366494},
2_20130509,1368057600000,{NDWI=0.2951975299593126},{NDWI=0.3066899766524633},LANDSAT/LC8_L1T_32DAY_NDWI/20130509,{NDWI=0.11405268749563707},{NDWI=0.01300801552497745},
2_20130610,1370822400000,{NDWI=0.13556747710615358},{NDWI=0.13887720861855676},LANDSAT/LC8_L1T_32DAY_NDWI/20130610,{NDWI=0.1064240344439729},{NDWI=0.011326075107331931},
2_20130712,1373587200000,{NDWI=0.002167849236734542},{NDWI=-0.01008558889421133},LANDSAT/LC8_L1T_32DAY_NDWI/20130712,{NDWI=0.10955536830236172},{NDWI=0.012002378723866123},
2_20130813,1376352000000,{NDWI=-0.07504435752985668},{NDWI=-0.0995009315924512},LANDSAT/LC8_L1T_32DAY_NDWI/20130813,{NDWI=0.10997195103468477},{NDWI=0.012093830014375103},
2_20130914,1379116800000,{NDWI=0.03579217006124078},{NDWI=0.07238207618563862},LANDSAT/LC8_L1T_32DAY_NDWI/20130914,{NDWI=0.10574679313590175},{NDWI=0.011182384258527198},
2_20131016,1381881600000,{NDWI=-0.0868410504756197},{NDWI=-0.12699291110038757},LANDSAT/LC8_L1T_32DAY_NDWI/20131016,{NDWI=0.11988587756557824},{NDWI=0.014372623639668815},
2_20131117,1384646400000,{NDWI=0.8455282137280845},{NDWI=0.8544657382854196},LANDSAT/LC8_L1T_32DAY_NDWI/20131117,{NDWI=0.03569895403628295},{NDWI=0.0012744153192846427},
2_20131219,1387411200000,{NDWI=0.16853831053804214},{NDWI=0.11870381448950086},LANDSAT/LC8_L1T_32DAY_NDWI/20131219,{NDWI=0.13773390329966254},{NDWI=0.01897062811816079},
2_20140101,1388534400000,{NDWI=0.16853831053804214},{NDWI=0.11870381448950086},LANDSAT/LC8_L1T_32DAY_NDWI/20140101,{NDWI=0.13773390329966254},{NDWI=0.01897062811816079},
2_20140202,1391299200000,{NDWI=0.519249536807462},{NDWI=0.5187842533701942},LANDSAT/LC8_L1T_32DAY_NDWI/20140202,{NDWI=0.012162916931581808},{NDWI=1.4793654828455942E-4},
2_20140306,1394064000000,{NDWI=0.44211938950644797},{NDWI=0.44165799021720886},LANDSAT/LC8_L1T_32DAY_NDWI/20140306,{NDWI=0.02909032852130769},{NDWI=8.462472134776077E-4},
2_20140407,1396828800000,{NDWI=0.26077925156278753},{NDWI=0.25475038233257474},LANDSAT/LC8_L1T_32DAY_NDWI/20140407,{NDWI=0.07135981231096201},{NDWI=0.005092222813055726},
2_20140509,1399593600000,{NDWI=0.27965652837055266},{NDWI=0.28338302473227184},LANDSAT/LC8_L1T_32DAY_NDWI/20140509,{NDWI=0.11163719186030233},{NDWI=0.012462862606453951},
2_20140610,1402358400000,{NDWI=0.08362093103209449},{NDWI=0.08376410308604439},LANDSAT/LC8_L1T_32DAY_NDWI/20140610,{NDWI=0.07680910784478402},{NDWI=0.0058996390479116615},
2_20140712,1405123200000,{NDWI=-0.10263784780283951},{NDWI=-0.1310360086235133},LANDSAT/LC8_L1T_32DAY_NDWI/20140712,{NDWI=0.11250529637555363},{NDWI=0.01265744171255116},
2_20140813,1407888000000,{NDWI=-0.11327746244090799},{NDWI=-0.14292596898427823},LANDSAT/LC8_L1T_32DAY_NDWI/20140813,{NDWI=0.10122555279585292},{NDWI=0.010246612538826009},
2_20140914,1410652800000,{NDWI=-0.11444404367262348},{NDWI=-0.1424423648552461},LANDSAT/LC8_L1T_32DAY_NDWI/20140914,{NDWI=0.10125173881116084},{NDWI=0.010251914612283534},
2_20141016,1413417600000,{NDWI=-0.08920178436773697},{NDWI=-0.13092138982096382},LANDSAT/LC8_L1T_32DAY_NDWI/20141016,{NDWI=0.12313434178050846},{NDWI=0.015162066125719072},
2_20141117,1416182400000,{NDWI=null},{NDWI=null},LANDSAT/LC8_L1T_32DAY_NDWI/20141117,{NDWI=null},{NDWI=null},
2_20141219,1418947200000,{NDWI=0.6609363402884391},{NDWI=0.7145305928729829},LANDSAT/LC8_L1T_32DAY_NDWI/20141219,{NDWI=0.21342838284380686},{NDWI=0.04555167460332259},
2_20150101,1420070400000,{NDWI=0.41985457672262033},{NDWI=0.41985655372793024},LANDSAT/LC8_L1T_32DAY_NDWI/20150101,{NDWI=0.0045993733788916},{NDWI=2.1154235478456735E-5},
2_20150202,1422835200000,{NDWI=0.09902371273191446},{NDWI=0.0836282467842102},LANDSAT/LC8_L1T_32DAY_NDWI/20150202,{NDWI=0.12296773464954402},{NDWI=0.015121063764840669},
2_20150306,1425600000000,{NDWI=0.482873600852943},{NDWI=0.48139106685465033},LANDSAT/LC8_L1T_32DAY_NDWI/20150306,{NDWI=0.08662315541512217},{NDWI=0.007503571054072409},
2_20150407,1428364800000,{NDWI=0.2650693230813884},{NDWI=0.23281570244580507},LANDSAT/LC8_L1T_32DAY_NDWI/20150407,{NDWI=0.15101948996980696},{NDWI=0.022806886350740626},
2_20150509,1431129600000,{NDWI=0.26140043211247377},{NDWI=0.25951848135275},LANDSAT/LC8_L1T_32DAY_NDWI/20150509,{NDWI=0.1110042444207643},{NDWI=0.01232194227942478},
2_20150610,1433894400000,{NDWI=0.13530962583877407},{NDWI=0.11914498552128121},LANDSAT/LC8_L1T_32DAY_NDWI/20150610,{NDWI=0.1060291811932404},{NDWI=0.011242187264509004},
2_20150712,1436659200000,{NDWI=-0.043671204742664727},{NDWI=-0.0653431081236937},LANDSAT/LC8_L1T_32DAY_NDWI/20150712,{NDWI=0.10900650753150923},{NDWI=0.011882418684216979},
2_20150813,1439424000000,{NDWI=-0.056926226809999196},{NDWI=-0.0841744679491967},LANDSAT/LC8_L1T_32DAY_NDWI/20150813,{NDWI=0.08986458497285969},{NDWI=0.00807564363234432},
2_20150914,1442188800000,{NDWI=-0.09778276124436315},{NDWI=-0.12683100909439485},LANDSAT/LC8_L1T_32DAY_NDWI/20150914,{NDWI=0.09508209944155552},{NDWI=0.009040605634213852},
