system:index,image_date,mean,median,source,std,variance,.geo
1_1_20081007,1223337600000,{NDWI=-0.07693325956833792},{NDWI=-0.11538711174026779},LANDSAT/LT5_L1T_8DAY_NDWI/20081007,{NDWI=0.10760729089061763},{NDWI=0.011579329052818001},
1_1_20081015,1224028800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081015,{NDWI=null},{NDWI=null},
1_1_20081023,1224720000000,{NDWI=0.04577942275048591},{NDWI=0.02898750188095229},LANDSAT/LT5_L1T_8DAY_NDWI/20081023,{NDWI=0.07376358767429574},{NDWI=0.005441066866583515},
1_1_20081031,1225411200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081031,{NDWI=null},{NDWI=null},
1_1_20081108,1226102400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081108,{NDWI=null},{NDWI=null},
1_1_20081116,1226793600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081116,{NDWI=null},{NDWI=null},
1_1_20081124,1227484800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081124,{NDWI=null},{NDWI=null},
1_1_20081202,1228176000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081202,{NDWI=null},{NDWI=null},
1_1_20081210,1228867200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081210,{NDWI=null},{NDWI=null},
1_1_20081218,1229558400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081218,{NDWI=null},{NDWI=null},
1_1_20081226,1230249600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081226,{NDWI=null},{NDWI=null},
1_1_20090101,1230768000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090101,{NDWI=null},{NDWI=null},
1_1_20090109,1231459200000,{NDWI=0.8529064601550588},{NDWI=0.8642837815993542},LANDSAT/LT5_L1T_8DAY_NDWI/20090109,{NDWI=0.04290527467904888},{NDWI=0.0018408625952846328},
1_1_20090117,1232150400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090117,{NDWI=null},{NDWI=null},
1_1_20090125,1232841600000,{NDWI=0.9085291268793055},{NDWI=0.9195948156965784},LANDSAT/LT5_L1T_8DAY_NDWI/20090125,{NDWI=0.04572151412828806},{NDWI=0.0020904568541832446},
1_1_20090202,1233532800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090202,{NDWI=null},{NDWI=null},
1_1_20090210,1234224000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090210,{NDWI=null},{NDWI=null},
1_1_20090218,1234915200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090218,{NDWI=null},{NDWI=null},
1_1_20090226,1235606400000,{NDWI=0.5524812527053398},{NDWI=0.5166118792865587},LANDSAT/LT5_L1T_8DAY_NDWI/20090226,{NDWI=0.0911050017330098},{NDWI=0.008300121340771717},
1_1_20090306,1236297600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090306,{NDWI=null},{NDWI=null},
1_1_20090314,1236988800000,{NDWI=0.9045833113496995},{NDWI=0.9279668343067169},LANDSAT/LT5_L1T_8DAY_NDWI/20090314,{NDWI=0.06785184640667012},{NDWI=0.004603873060794353},
1_1_20090322,1237680000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090322,{NDWI=null},{NDWI=null},
1_1_20090330,1238371200000,{NDWI=0.5439057531087459},{NDWI=0.5977116048336029},LANDSAT/LT5_L1T_8DAY_NDWI/20090330,{NDWI=0.2975772903819663},{NDWI=0.08855224375107308},
1_1_20090407,1239062400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090407,{NDWI=null},{NDWI=null},
1_1_20090415,1239753600000,{NDWI=0.05376739837857807},{NDWI=0.025652175411008872},LANDSAT/LT5_L1T_8DAY_NDWI/20090415,{NDWI=0.1476712323007594},{NDWI=0.021806792849224845},
1_1_20090423,1240444800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090423,{NDWI=null},{NDWI=null},
1_1_20090501,1241136000000,{NDWI=0.27926912097217266},{NDWI=0.27958647693906513},LANDSAT/LT5_L1T_8DAY_NDWI/20090501,{NDWI=0.10887240705923092},{NDWI=0.011853201018870874},
1_1_20090509,1241827200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090509,{NDWI=null},{NDWI=null},
1_1_20090517,1242518400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090517,{NDWI=null},{NDWI=null},
1_1_20090525,1243209600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090525,{NDWI=null},{NDWI=null},
1_1_20090602,1243900800000,{NDWI=0.3173792397902168},{NDWI=0.35761012257756414},LANDSAT/LT5_L1T_8DAY_NDWI/20090602,{NDWI=0.14150274230100324},{NDWI=0.020023026078704133},
1_1_20090610,1244592000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090610,{NDWI=null},{NDWI=null},
1_1_20090618,1245283200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090618,{NDWI=null},{NDWI=null},
1_1_20090626,1245974400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090626,{NDWI=null},{NDWI=null},
1_1_20090704,1246665600000,{NDWI=0.19001501687187652},{NDWI=0.20433141248566764},LANDSAT/LT5_L1T_8DAY_NDWI/20090704,{NDWI=0.09691875011284791},{NDWI=0.009393244123436657},
1_1_20090712,1247356800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090712,{NDWI=null},{NDWI=null},
1_1_20090720,1248048000000,{NDWI=0.0886510848229385},{NDWI=0.09599887036407988},LANDSAT/LT5_L1T_8DAY_NDWI/20090720,{NDWI=0.10624968847976435},{NDWI=0.011288996302046968},
1_1_20090728,1248739200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090728,{NDWI=null},{NDWI=null},
1_1_20090805,1249430400000,{NDWI=0.030108797904317728},{NDWI=0.020983935418454083},LANDSAT/LT5_L1T_8DAY_NDWI/20090805,{NDWI=0.11609891451532832},{NDWI=0.013478957951637512},
1_1_20090813,1250121600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090813,{NDWI=null},{NDWI=null},
1_1_20090821,1250812800000,{NDWI=-0.011682900138520415},{NDWI=-0.03282072339206934},LANDSAT/LT5_L1T_8DAY_NDWI/20090821,{NDWI=0.11517499959225731},{NDWI=0.013265280531076472},
1_1_20090829,1251504000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090829,{NDWI=null},{NDWI=null},
1_1_20090906,1252195200000,{NDWI=0.21467425948916158},{NDWI=0.21251536493863515},LANDSAT/LT5_L1T_8DAY_NDWI/20090906,{NDWI=0.033666924885720075},{NDWI=0.0011334618312607175},
1_1_20090914,1252886400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090914,{NDWI=null},{NDWI=null},
1_1_20090922,1253577600000,{NDWI=-0.06385844752227171},{NDWI=-0.0919185349462079},LANDSAT/LT5_L1T_8DAY_NDWI/20090922,{NDWI=0.09537017467371679},{NDWI=0.00909547021729525},
1_1_20090930,1254268800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090930,{NDWI=null},{NDWI=null},
1_1_20091008,1254960000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091008,{NDWI=null},{NDWI=null},
1_1_20091016,1255651200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091016,{NDWI=null},{NDWI=null},
1_1_20091024,1256342400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091024,{NDWI=null},{NDWI=null},
1_1_20091101,1257033600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091101,{NDWI=null},{NDWI=null},
1_1_20091109,1257724800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091109,{NDWI=null},{NDWI=null},
1_1_20091117,1258416000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091117,{NDWI=null},{NDWI=null},
1_1_20091125,1259107200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091125,{NDWI=null},{NDWI=null},
1_1_20091203,1259798400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091203,{NDWI=null},{NDWI=null},
1_1_20091211,1260489600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20091211,{NDWI=null},{NDWI=null},
1_1_20100101,1262304000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100101,{NDWI=null},{NDWI=null},
1_1_20100109,1262995200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100109,{NDWI=null},{NDWI=null},
1_1_20100117,1263686400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100117,{NDWI=null},{NDWI=null},
1_1_20100125,1264377600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100125,{NDWI=null},{NDWI=null},
1_1_20100202,1265068800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100202,{NDWI=null},{NDWI=null},
1_1_20100210,1265760000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100210,{NDWI=null},{NDWI=null},
1_1_20100218,1266451200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100218,{NDWI=null},{NDWI=null},
1_1_20100226,1267142400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100226,{NDWI=null},{NDWI=null},
1_1_20100306,1267833600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100306,{NDWI=null},{NDWI=null},
1_1_20100314,1268524800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100314,{NDWI=null},{NDWI=null},
1_1_20100322,1269216000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100322,{NDWI=null},{NDWI=null},
1_1_20100330,1269907200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100330,{NDWI=null},{NDWI=null},
1_1_20100407,1270598400000,{NDWI=0.5603698930126112},{NDWI=0.6619444621933831},LANDSAT/LT5_L1T_8DAY_NDWI/20100407,{NDWI=0.23194363833804982},{NDWI=0.05379785136549205},
1_1_20100415,1271289600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100415,{NDWI=null},{NDWI=null},
1_1_20100423,1271980800000,{NDWI=0.8773336008877024},{NDWI=0.9198407437287125},LANDSAT/LT5_L1T_8DAY_NDWI/20100423,{NDWI=0.11290858948221613},{NDWI=0.012748349578863607},
1_1_20100501,1272672000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100501,{NDWI=null},{NDWI=null},
1_1_20100509,1273363200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100509,{NDWI=null},{NDWI=null},
1_1_20100517,1274054400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100517,{NDWI=null},{NDWI=null},
1_1_20100525,1274745600000,{NDWI=0.42062542442286616},{NDWI=0.4421947683606829},LANDSAT/LT5_L1T_8DAY_NDWI/20100525,{NDWI=0.1068557739118282},{NDWI=0.011418156418295744},
1_1_20100602,1275436800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100602,{NDWI=null},{NDWI=null},
1_1_20100610,1276128000000,{NDWI=0.32127481522818735},{NDWI=0.32600110930365483},LANDSAT/LT5_L1T_8DAY_NDWI/20100610,{NDWI=0.11510029111991726},{NDWI=0.013248077015889705},
1_1_20100618,1276819200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100618,{NDWI=null},{NDWI=null},
1_1_20100626,1277510400000,{NDWI=0.35332847542110646},{NDWI=0.36065036509976245},LANDSAT/LT5_L1T_8DAY_NDWI/20100626,{NDWI=0.1028956166440531},{NDWI=0.010587507924559937},
1_1_20100704,1278201600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100704,{NDWI=null},{NDWI=null},
1_1_20100712,1278892800000,{NDWI=0.2545900693152449},{NDWI=0.2753373940403645},LANDSAT/LT5_L1T_8DAY_NDWI/20100712,{NDWI=0.11564362420235592},{NDWI=0.013373447818655721},
1_1_20100720,1279584000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100720,{NDWI=null},{NDWI=null},
1_1_20100728,1280275200000,{NDWI=0.1366212227963952},{NDWI=0.15049309502629674},LANDSAT/LT5_L1T_8DAY_NDWI/20100728,{NDWI=0.13709776825099623},{NDWI=0.018795798059403873},
1_1_20100805,1280966400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100805,{NDWI=null},{NDWI=null},
1_1_20100813,1281657600000,{NDWI=0.07660057026168558},{NDWI=0.07583101540803909},LANDSAT/LT5_L1T_8DAY_NDWI/20100813,{NDWI=0.1357948057900281},{NDWI=0.018440229279551447},
1_1_20100821,1282348800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100821,{NDWI=null},{NDWI=null},
1_1_20100829,1283040000000,{NDWI=0.2178041193478541},{NDWI=0.21926209021497656},LANDSAT/LT5_L1T_8DAY_NDWI/20100829,{NDWI=0.06522951505138842},{NDWI=0.004254889633839309},
1_1_20100906,1283731200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100906,{NDWI=null},{NDWI=null},
1_1_20100914,1284422400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100914,{NDWI=null},{NDWI=null},
1_1_20100922,1285113600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20100922,{NDWI=null},{NDWI=null},
1_1_20100930,1285804800000,{NDWI=-0.0664732767030033},{NDWI=-0.09978128224611282},LANDSAT/LT5_L1T_8DAY_NDWI/20100930,{NDWI=0.115313260818534},{NDWI=0.013297148120603251},
1_1_20101008,1286496000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101008,{NDWI=null},{NDWI=null},
1_1_20101016,1287187200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101016,{NDWI=null},{NDWI=null},
1_1_20101024,1287878400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101024,{NDWI=null},{NDWI=null},
1_1_20101101,1288569600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101101,{NDWI=null},{NDWI=null},
1_1_20101109,1289260800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101109,{NDWI=null},{NDWI=null},
1_1_20101117,1289952000000,{NDWI=0.1806221866219914},{NDWI=0.18520084606564563},LANDSAT/LT5_L1T_8DAY_NDWI/20101117,{NDWI=0.02237397644954683},{NDWI=5.005948221648761E-4},
1_1_20101125,1290643200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101125,{NDWI=null},{NDWI=null},
1_1_20101203,1291334400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101203,{NDWI=null},{NDWI=null},
1_1_20101211,1292025600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101211,{NDWI=null},{NDWI=null},
1_1_20101219,1292716800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101219,{NDWI=null},{NDWI=null},
1_1_20101227,1293408000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20101227,{NDWI=null},{NDWI=null},
1_1_20110101,1293840000000,{NDWI=0.758089030024142},{NDWI=0.7549369256451445},LANDSAT/LT5_L1T_8DAY_NDWI/20110101,{NDWI=0.040101091446712034},{NDWI=0.0016080975352175608},
1_1_20110109,1294531200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110109,{NDWI=null},{NDWI=null},
1_1_20110117,1295222400000,{NDWI=0.9180674890275851},{NDWI=0.9305618318575847},LANDSAT/LT5_L1T_8DAY_NDWI/20110117,{NDWI=0.04364075599538999},{NDWI=0.0019045155838491674},
1_1_20110125,1295913600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110125,{NDWI=null},{NDWI=null},
1_1_20110202,1296604800000,{NDWI=0.8930072880451978},{NDWI=0.9151864750631924},LANDSAT/LT5_L1T_8DAY_NDWI/20110202,{NDWI=0.05844652126615559},{NDWI=0.003415995848115178},
1_1_20110210,1297296000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110210,{NDWI=null},{NDWI=null},
1_1_20110218,1297987200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110218,{NDWI=null},{NDWI=null},
1_1_20110226,1298678400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110226,{NDWI=null},{NDWI=null},
1_1_20110306,1299369600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110306,{NDWI=null},{NDWI=null},
1_1_20110314,1300060800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110314,{NDWI=null},{NDWI=null},
1_1_20110322,1300752000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110322,{NDWI=null},{NDWI=null},
1_1_20110330,1301443200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110330,{NDWI=null},{NDWI=null},
1_1_20110407,1302134400000,{NDWI=0.17496991087890332},{NDWI=0.15424097008657772},LANDSAT/LT5_L1T_8DAY_NDWI/20110407,{NDWI=0.07149180933875075},{NDWI=0.005111078802528288},
1_1_20110415,1302825600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110415,{NDWI=null},{NDWI=null},
1_1_20110423,1303516800000,{NDWI=0.8290652198696875},{NDWI=0.8691799427781787},LANDSAT/LT5_L1T_8DAY_NDWI/20110423,{NDWI=0.11690706148875876},{NDWI=0.013667261025936421},
1_1_20110501,1304208000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110501,{NDWI=null},{NDWI=null},
1_1_20110509,1304899200000,{NDWI=0.18754713665321077},{NDWI=0.16875210823491216},LANDSAT/LT5_L1T_8DAY_NDWI/20110509,{NDWI=0.19567570313342098},{NDWI=0.038288980796758694},
1_1_20110517,1305590400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110517,{NDWI=null},{NDWI=null},
1_1_20110525,1306281600000,{NDWI=0.14661215507835912},{NDWI=0.15570537207855117},LANDSAT/LT5_L1T_8DAY_NDWI/20110525,{NDWI=0.0634719204640004},{NDWI=0.004028684687388392},
1_1_20110602,1306972800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110602,{NDWI=null},{NDWI=null},
1_1_20110610,1307664000000,{NDWI=0.332013941480734},{NDWI=0.34140399208775274},LANDSAT/LT5_L1T_8DAY_NDWI/20110610,{NDWI=0.11444501670358304},{NDWI=0.0130976618482834},
1_1_20110618,1308355200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110618,{NDWI=null},{NDWI=null},
1_1_20110626,1309046400000,{NDWI=0.3785267535478784},{NDWI=0.3883378393948078},LANDSAT/LT5_L1T_8DAY_NDWI/20110626,{NDWI=0.09733775677317126},{NDWI=0.009474638893633047},
1_1_20110704,1309737600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110704,{NDWI=null},{NDWI=null},
1_1_20110712,1310428800000,{NDWI=0.29831099769871766},{NDWI=0.3065909366397297},LANDSAT/LT5_L1T_8DAY_NDWI/20110712,{NDWI=0.10715741598191696},{NDWI=0.01148271179992159},
1_1_20110720,1311120000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110720,{NDWI=null},{NDWI=null},
1_1_20110728,1311811200000,{NDWI=0.19483101953485607},{NDWI=0.20817762400422776},LANDSAT/LT5_L1T_8DAY_NDWI/20110728,{NDWI=0.11497370051290527},{NDWI=0.013218951809631233},
1_1_20110805,1312502400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110805,{NDWI=null},{NDWI=null},
1_1_20110813,1313193600000,{NDWI=0.13924763821560976},{NDWI=0.15041831135749817},LANDSAT/LT5_L1T_8DAY_NDWI/20110813,{NDWI=0.12569945690297546},{NDWI=0.015800353465702983},
1_1_20110821,1313884800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110821,{NDWI=null},{NDWI=null},
1_1_20110829,1314576000000,{NDWI=0.08837865366161135},{NDWI=0.0956372231245041},LANDSAT/LT5_L1T_8DAY_NDWI/20110829,{NDWI=0.13256221323851844},{NDWI=0.017572740378694433},
1_1_20110906,1315267200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110906,{NDWI=null},{NDWI=null},
1_1_20110914,1315958400000,{NDWI=0.03870978797998099},{NDWI=0.03719123856474956},LANDSAT/LT5_L1T_8DAY_NDWI/20110914,{NDWI=0.14262051772763384},{NDWI=0.02034061207689832},
1_1_20110922,1316649600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110922,{NDWI=null},{NDWI=null},
1_1_20110930,1317340800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20110930,{NDWI=null},{NDWI=null},
1_1_20111008,1318032000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20111008,{NDWI=null},{NDWI=null},
1_1_20111016,1318723200000,{NDWI=0.13174232681652162},{NDWI=0.12712402703861395},LANDSAT/LT5_L1T_8DAY_NDWI/20111016,{NDWI=0.09498643429176712},{NDWI=0.009022422699464194},
1_1_20111024,1319414400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20111024,{NDWI=null},{NDWI=null},
1_1_20111101,1320105600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20111101,{NDWI=null},{NDWI=null},
1_1_20111109,1320796800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20111109,{NDWI=null},{NDWI=null},
1_1_20111117,1321488000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20111117,{NDWI=null},{NDWI=null},
1_1_20120422,1335052800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20120422,{NDWI=null},{NDWI=null},
1_1_20120430,1335744000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20120430,{NDWI=null},{NDWI=null},
1_2_19990525,927590400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990525,{NDWI=null},{NDWI=null},
1_2_19990626,930355200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990626,{NDWI=null},{NDWI=null},
1_2_19990704,931046400000,{NDWI=0.23175253121173792},{NDWI=0.25190979391336443},LANDSAT/LE7_L1T_8DAY_NDWI/19990704,{NDWI=0.1381052903785992},{NDWI=0.019073071230557202},
1_2_19990712,931737600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990712,{NDWI=null},{NDWI=null},
1_2_19990720,932428800000,{NDWI=0.1155290234230663},{NDWI=0.11955167849858601},LANDSAT/LE7_L1T_8DAY_NDWI/19990720,{NDWI=0.13327892252749685},{NDWI=0.017763271190090503},
1_2_19990728,933120000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990728,{NDWI=null},{NDWI=null},
1_2_19990805,933811200000,{NDWI=0.048646658721173845},{NDWI=0.03766732063630353},LANDSAT/LE7_L1T_8DAY_NDWI/19990805,{NDWI=0.11693887178528711},{NDWI=0.013674699734415818},
1_2_19990813,934502400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990813,{NDWI=null},{NDWI=null},
1_2_19990821,935193600000,{NDWI=0.0035334645405892583},{NDWI=-0.01341294744051993},LANDSAT/LE7_L1T_8DAY_NDWI/19990821,{NDWI=0.11788272965214082},{NDWI=0.01389633795023972},
1_2_19990829,935884800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990829,{NDWI=null},{NDWI=null},
1_2_19990906,936576000000,{NDWI=-0.007850195370897666},{NDWI=-0.021678230026736856},LANDSAT/LE7_L1T_8DAY_NDWI/19990906,{NDWI=0.10013605466851454},{NDWI=0.01002722944457573},
1_2_19990914,937267200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990914,{NDWI=null},{NDWI=null},
1_2_19990922,937958400000,{NDWI=-0.06969929027194134},{NDWI=-0.0957957065185985},LANDSAT/LE7_L1T_8DAY_NDWI/19990922,{NDWI=0.10204019422800499},{NDWI=0.010412201238088984},
1_2_19990930,938649600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19990930,{NDWI=null},{NDWI=null},
1_2_19991008,939340800000,{NDWI=-0.0599546310832357},{NDWI=-0.08767544981595632},LANDSAT/LE7_L1T_8DAY_NDWI/19991008,{NDWI=0.10951733014858407},{NDWI=0.011994045602873963},
1_2_19991016,940032000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19991016,{NDWI=null},{NDWI=null},
1_2_19991024,940723200000,{NDWI=0.41769544489790206},{NDWI=0.4167348635196686},LANDSAT/LE7_L1T_8DAY_NDWI/19991024,{NDWI=0.01684417202266836},{NDWI=2.8372613112924357E-4},
1_2_19991101,941414400000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19991101,{NDWI=null},{NDWI=null},
1_2_19991109,942105600000,{NDWI=0.14791890812171954},{NDWI=0.12895795460357223},LANDSAT/LE7_L1T_8DAY_NDWI/19991109,{NDWI=0.1400047315476628},{NDWI=0.01960132485573313},
1_2_19991117,942796800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_8DAY_NDWI/19991117,{NDWI=null},{NDWI=null},
